between_pattern_js_bits,control_type,layer,location,mean_entropy_bits,mean_js_to_pattern_centroid,mean_target_probability,model_setting,n_realizations,noise_level,pattern_snr_js_ratio,prefix_evidence,prefix_length,relation_id,residual_covariance_effective_rank,residual_total_variance,seed,stratum,target_control,target_logit_variance,target_margin_variance,target_probability_variance,training_stage
0.8000084637717274,answer_changing,0,pre_sa,1.2928025672213813e-05,0.0,1.490596536828399e-16,tiny-w32-l2-h2,24,2,800008463771.7274,full,8,1-2-to-3,0.0,0.0,11,familiar_low_entropy,shuffled_continuation,0.0,0.0,0.0,random
0.8000038342182672,answer_changing,1,post_block,2.316021804924845e-05,4.577381435590544e-08,2.6292968201693198e-16,tiny-w32-l2-h2,24,2,17477325.09242057,full,8,1-2-to-3,5.762504791711545,0.6398755753975793,11,familiar_low_entropy,shuffled_continuation,0.28416669517445625,0.29458625154462503,2.90830853033945e-32,random
0.8000096435838854,answer_changing,1,post_sa,3.0312534573279564e-05,8.342094864713659e-08,5.188995408060979e-16,tiny-w32-l2-h2,24,2,9590032.918084607,full,8,1-2-to-3,5.730450723142817,0.6368409160115529,11,familiar_low_entropy,shuffled_continuation,0.2862990519499187,0.35045792180977325,1.2996233520041184e-31,random
0.8000038766317191,answer_changing,1,pre_sa,1.7702646849000528e-05,1.9020922958211276e-08,2.7392001391689533e-16,tiny-w32-l2-h2,24,2,42059151.30350496,full,8,1-2-to-3,5.221288845419461,0.3458257359392244,11,familiar_low_entropy,shuffled_continuation,0.10718008341623349,0.17053339769048814,1.3704572344230088e-32,random
0.8000482042437402,answer_changing,0,post_block,0.004701662536075103,6.1382076011136395e-06,9.840591453862413e-13,tiny-w32-l2-h2,24,4,130339.05925543957,full,8,1-2-to-3,5.524404884905065,0.23760043997391633,11,familiar_low_entropy,shuffled_continuation,0.06944723269612318,0.11407083474899121,1.050339999352703e-25,random
0.8000479574404782,answer_changing,0,post_sa,0.004803348147695836,5.739152477695954e-06,3.1535403448012625e-12,tiny-w32-l2-h2,24,4,139401.76019886238,full,8,1-2-to-3,5.490948158499967,0.23662463044680834,11,familiar_low_entropy,shuffled_continuation,0.07118647911838445,0.12364444535236595,1.2449451611531967e-24,random
0.8000485339204021,answer_changing,0,pre_sa,0.0034293471056191,0.0,4.36451092281076e-12,tiny-w32-l2-h2,24,4,800048533920.4021,full,8,1-2-to-3,0.0,0.0,11,familiar_low_entropy,shuffled_continuation,0.0,0.0,0.0,random
0.8002952574042178,answer_changing,1,post_block,0.02480597995032721,0.00011603503008275939,3.146165944954704e-12,tiny-w32-l2-h2,24,4,6897.014262274291,full,8,1-2-to-3,6.83555217016298,0.4630921527197768,11,familiar_low_entropy,shuffled_continuation,0.11892048514371738,0.17477539247213997,1.792588210701573e-24,random
0.8001258401233307,answer_changing,1,post_sa,0.011411163413249263,4.030669770021667e-05,1.8730029395399965e-12,tiny-w32-l2-h2,24,4,19850.94006148337,full,8,1-2-to-3,6.736699978825259,0.4623187105144504,11,familiar_low_entropy,shuffled_continuation,0.12197903658278554,0.16184811275155406,6.030147160130768e-25,random
0.8000482042437402,answer_changing,1,pre_sa,0.004701662536075103,6.1382076011136395e-06,9.840591453862413e-13,tiny-w32-l2-h2,24,4,130339.05925543957,full,8,1-2-to-3,5.524404884905065,0.23760043997391633,11,familiar_low_entropy,shuffled_continuation,0.06944723269612318,0.11407083474899121,1.050339999352703e-25,random
