architecture,branching,distractors,evaluation_axis,example_id,heads,layers,model_seed,position_mode,predicate,required_path,sequence_length,target_margin,target_rank,template_id,top1_correct,total_depth,tree_seed,width
baseline,2,4,depth_path,test:isAncestor:D24:d3:b2:N4:t3:prandomized:tree101:i7,4,4,37,randomized,isAncestor,3,163,9.881937026977539,1,3,1,24,101,64
baseline,2,4,depth_path,test:isAncestor:D24:d3:b2:N4:t0:prandomized:tree211:i4,4,4,37,randomized,isAncestor,3,163,12.584217071533203,1,0,1,24,211,64
baseline,2,4,depth_path,test:isAncestor:D24:d3:b2:N4:t1:prandomized:tree307:i5,4,4,37,randomized,isAncestor,3,163,11.250797271728516,1,1,1,24,307,64
baseline,2,4,depth_path,test:isAncestor:D24:d4:b2:N4:t1:prandomized:tree101:i5,4,4,37,randomized,isAncestor,4,163,9.517297744750977,1,1,1,24,101,64
baseline,2,4,depth_path,test:isAncestor:D24:d4:b2:N4:t3:prandomized:tree101:i7,4,4,37,randomized,isAncestor,4,163,9.881937026977539,1,3,1,24,101,64
baseline,2,4,depth_path,test:isAncestor:D24:d4:b2:N4:t0:prandomized:tree211:i4,4,4,37,randomized,isAncestor,4,163,10.509708404541016,1,0,1,24,211,64
baseline,2,4,depth_path,test:isAncestor:D24:d4:b2:N4:t1:prandomized:tree307:i5,4,4,37,randomized,isAncestor,4,163,11.250797271728516,1,1,1,24,307,64
baseline,2,4,depth_path,test:isAncestor:D24:d6:b2:N4:t1:prandomized:tree101:i5,4,4,37,randomized,isAncestor,6,163,9.517293930053711,1,1,1,24,101,64
baseline,2,4,depth_path,test:isAncestor:D24:d6:b2:N4:t3:prandomized:tree101:i7,4,4,37,randomized,isAncestor,6,163,9.881937026977539,1,3,1,24,101,64
baseline,2,4,depth_path,test:isAncestor:D24:d6:b2:N4:t0:prandomized:tree211:i4,4,4,37,randomized,isAncestor,6,163,16.072019577026367,1,0,1,24,211,64
baseline,2,4,depth_path,test:isAncestor:D24:d6:b2:N4:t1:prandomized:tree307:i5,4,4,37,randomized,isAncestor,6,163,11.250797271728516,1,1,1,24,307,64
baseline,2,4,depth_path,test:isAncestor:D24:d8:b2:N4:t1:prandomized:tree101:i5,4,4,37,randomized,isAncestor,8,163,9.517297744750977,1,1,1,24,101,64
baseline,2,4,depth_path,test:isAncestor:D24:d8:b2:N4:t3:prandomized:tree101:i7,4,4,37,randomized,isAncestor,8,163,9.881938934326172,1,3,1,24,101,64
baseline,2,4,depth_path,test:isAncestor:D24:d8:b2:N4:t0:prandomized:tree211:i4,4,4,37,randomized,isAncestor,8,163,9.965652465820312,1,0,1,24,211,64
baseline,2,4,depth_path,test:isAncestor:D24:d8:b2:N4:t1:prandomized:tree307:i5,4,4,37,randomized,isAncestor,8,163,11.250797271728516,1,1,1,24,307,64
baseline,2,4,depth_path,test:isAncestor:D24:d12:b2:N4:t1:prandomized:tree101:i5,4,4,37,randomized,isAncestor,12,163,9.517297744750977,1,1,1,24,101,64
baseline,2,4,depth_path,test:isAncestor:D24:d12:b2:N4:t3:prandomized:tree101:i7,4,4,37,randomized,isAncestor,12,163,9.881937026977539,1,3,1,24,101,64
baseline,2,4,depth_path,test:isAncestor:D24:d12:b2:N4:t0:prandomized:tree211:i4,4,4,37,randomized,isAncestor,12,163,13.048440933227539,1,0,1,24,211,64
baseline,2,4,depth_path,test:isAncestor:D24:d12:b2:N4:t1:prandomized:tree307:i5,4,4,37,randomized,isAncestor,12,163,11.250797271728516,1,1,1,24,307,64
baseline,2,4,depth_path,test:isAncestor:D24:d16:b2:N4:t1:prandomized:tree101:i5,4,4,37,randomized,isAncestor,16,163,9.517297744750977,1,1,1,24,101,64
baseline,2,4,depth_path,test:isAncestor:D24:d16:b2:N4:t3:prandomized:tree101:i7,4,4,37,randomized,isAncestor,16,163,9.881937026977539,1,3,1,24,101,64
baseline,2,4,depth_path,test:isAncestor:D24:d16:b2:N4:t0:prandomized:tree211:i4,4,4,37,randomized,isAncestor,16,163,14.346345901489258,1,0,1,24,211,64
baseline,2,4,depth_path,test:isAncestor:D24:d16:b2:N4:t1:prandomized:tree307:i5,4,4,37,randomized,isAncestor,16,163,11.250791549682617,1,1,1,24,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t0:paligned:tree101:i0,4,4,37,aligned,isAncestor,1,203,11.937610626220703,1,0,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t1:paligned:tree101:i1,4,4,37,aligned,isAncestor,1,203,14.123310089111328,1,1,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t2:paligned:tree101:i2,4,4,37,aligned,isAncestor,1,203,4.914276123046875,1,2,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t3:paligned:tree101:i3,4,4,37,aligned,isAncestor,1,203,11.723127365112305,1,3,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t0:paligned:tree211:i0,4,4,37,aligned,isAncestor,1,203,11.879899978637695,1,0,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t1:paligned:tree211:i1,4,4,37,aligned,isAncestor,1,203,17.99037742614746,1,1,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t2:paligned:tree211:i2,4,4,37,aligned,isAncestor,1,203,13.117193222045898,1,2,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t3:paligned:tree211:i3,4,4,37,aligned,isAncestor,1,203,16.841825485229492,1,3,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t0:paligned:tree307:i0,4,4,37,aligned,isAncestor,1,203,2.8687782287597656,1,0,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t1:paligned:tree307:i1,4,4,37,aligned,isAncestor,1,203,15.211307525634766,1,1,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t2:paligned:tree307:i2,4,4,37,aligned,isAncestor,1,203,9.356639862060547,1,2,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t3:paligned:tree307:i3,4,4,37,aligned,isAncestor,1,203,16.484546661376953,1,3,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t0:paligned:tree101:i0,4,4,37,aligned,isAncestor,2,203,13.914644241333008,1,0,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t1:paligned:tree101:i1,4,4,37,aligned,isAncestor,2,203,14.123310089111328,1,1,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t2:paligned:tree101:i2,4,4,37,aligned,isAncestor,2,203,15.260778427124023,1,2,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t3:paligned:tree101:i3,4,4,37,aligned,isAncestor,2,203,11.723127365112305,1,3,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t0:paligned:tree211:i0,4,4,37,aligned,isAncestor,2,203,13.238000869750977,1,0,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t1:paligned:tree211:i1,4,4,37,aligned,isAncestor,2,203,17.99037742614746,1,1,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t2:paligned:tree211:i2,4,4,37,aligned,isAncestor,2,203,15.730024337768555,1,2,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t3:paligned:tree211:i3,4,4,37,aligned,isAncestor,2,203,16.841827392578125,1,3,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t0:paligned:tree307:i0,4,4,37,aligned,isAncestor,2,203,11.771356582641602,1,0,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t1:paligned:tree307:i1,4,4,37,aligned,isAncestor,2,203,15.211307525634766,1,1,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t2:paligned:tree307:i2,4,4,37,aligned,isAncestor,2,203,9.310714721679688,1,2,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t3:paligned:tree307:i3,4,4,37,aligned,isAncestor,2,203,16.484546661376953,1,3,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t0:paligned:tree101:i0,4,4,37,aligned,isAncestor,3,203,-2.8181533813476562,2,0,0,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t1:paligned:tree101:i1,4,4,37,aligned,isAncestor,3,203,14.123310089111328,1,1,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree101:i2,4,4,37,aligned,isAncestor,3,203,9.839351654052734,1,2,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t3:paligned:tree101:i3,4,4,37,aligned,isAncestor,3,203,11.723127365112305,1,3,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t0:paligned:tree211:i0,4,4,37,aligned,isAncestor,3,203,6.874330520629883,1,0,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t1:paligned:tree211:i1,4,4,37,aligned,isAncestor,3,203,17.99037742614746,1,1,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,4,4,37,aligned,isAncestor,3,203,14.552690505981445,1,2,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t3:paligned:tree211:i3,4,4,37,aligned,isAncestor,3,203,16.841825485229492,1,3,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t0:paligned:tree307:i0,4,4,37,aligned,isAncestor,3,203,14.900859832763672,1,0,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t1:paligned:tree307:i1,4,4,37,aligned,isAncestor,3,203,15.211307525634766,1,1,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree307:i2,4,4,37,aligned,isAncestor,3,203,11.050331115722656,1,2,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t3:paligned:tree307:i3,4,4,37,aligned,isAncestor,3,203,16.484546661376953,1,3,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t0:paligned:tree101:i0,4,4,37,aligned,isAncestor,4,203,8.499591827392578,1,0,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t1:paligned:tree101:i1,4,4,37,aligned,isAncestor,4,203,14.123306274414062,1,1,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t2:paligned:tree101:i2,4,4,37,aligned,isAncestor,4,203,8.38330078125,1,2,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t3:paligned:tree101:i3,4,4,37,aligned,isAncestor,4,203,11.723127365112305,1,3,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t0:paligned:tree211:i0,4,4,37,aligned,isAncestor,4,203,9.097963333129883,1,0,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t1:paligned:tree211:i1,4,4,37,aligned,isAncestor,4,203,17.99037742614746,1,1,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t2:paligned:tree211:i2,4,4,37,aligned,isAncestor,4,203,13.928741455078125,1,2,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t3:paligned:tree211:i3,4,4,37,aligned,isAncestor,4,203,16.841825485229492,1,3,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t0:paligned:tree307:i0,4,4,37,aligned,isAncestor,4,203,16.522981643676758,1,0,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t1:paligned:tree307:i1,4,4,37,aligned,isAncestor,4,203,15.211307525634766,1,1,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t2:paligned:tree307:i2,4,4,37,aligned,isAncestor,4,203,7.016605377197266,1,2,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t3:paligned:tree307:i3,4,4,37,aligned,isAncestor,4,203,16.484546661376953,1,3,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t0:paligned:tree101:i0,4,4,37,aligned,isAncestor,6,203,10.48678207397461,1,0,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t1:paligned:tree101:i1,4,4,37,aligned,isAncestor,6,203,14.123310089111328,1,1,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t2:paligned:tree101:i2,4,4,37,aligned,isAncestor,6,203,13.258834838867188,1,2,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t3:paligned:tree101:i3,4,4,37,aligned,isAncestor,6,203,11.723127365112305,1,3,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t0:paligned:tree211:i0,4,4,37,aligned,isAncestor,6,203,4.917682647705078,1,0,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t1:paligned:tree211:i1,4,4,37,aligned,isAncestor,6,203,17.99037742614746,1,1,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t2:paligned:tree211:i2,4,4,37,aligned,isAncestor,6,203,10.05457878112793,1,2,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t3:paligned:tree211:i3,4,4,37,aligned,isAncestor,6,203,16.841819763183594,1,3,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t0:paligned:tree307:i0,4,4,37,aligned,isAncestor,6,203,8.580085754394531,1,0,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t1:paligned:tree307:i1,4,4,37,aligned,isAncestor,6,203,15.211307525634766,1,1,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t2:paligned:tree307:i2,4,4,37,aligned,isAncestor,6,203,7.038501739501953,1,2,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t3:paligned:tree307:i3,4,4,37,aligned,isAncestor,6,203,16.484546661376953,1,3,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t0:paligned:tree101:i0,4,4,37,aligned,isAncestor,8,203,14.834152221679688,1,0,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t1:paligned:tree101:i1,4,4,37,aligned,isAncestor,8,203,14.123310089111328,1,1,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t2:paligned:tree101:i2,4,4,37,aligned,isAncestor,8,203,15.007503509521484,1,2,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t3:paligned:tree101:i3,4,4,37,aligned,isAncestor,8,203,11.723127365112305,1,3,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t0:paligned:tree211:i0,4,4,37,aligned,isAncestor,8,203,14.060478210449219,1,0,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t1:paligned:tree211:i1,4,4,37,aligned,isAncestor,8,203,17.99037742614746,1,1,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t2:paligned:tree211:i2,4,4,37,aligned,isAncestor,8,203,12.54415512084961,1,2,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t3:paligned:tree211:i3,4,4,37,aligned,isAncestor,8,203,16.841825485229492,1,3,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t0:paligned:tree307:i0,4,4,37,aligned,isAncestor,8,203,10.122028350830078,1,0,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t1:paligned:tree307:i1,4,4,37,aligned,isAncestor,8,203,15.211307525634766,1,1,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t2:paligned:tree307:i2,4,4,37,aligned,isAncestor,8,203,5.52891731262207,1,2,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t3:paligned:tree307:i3,4,4,37,aligned,isAncestor,8,203,16.484546661376953,1,3,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d12:b2:N4:t0:paligned:tree101:i0,4,4,37,aligned,isAncestor,12,203,12.420970916748047,1,0,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d12:b2:N4:t1:paligned:tree101:i1,4,4,37,aligned,isAncestor,12,203,14.123310089111328,1,1,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d12:b2:N4:t2:paligned:tree101:i2,4,4,37,aligned,isAncestor,12,203,11.109060287475586,1,2,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d12:b2:N4:t3:paligned:tree101:i3,4,4,37,aligned,isAncestor,12,203,11.723127365112305,1,3,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d12:b2:N4:t0:paligned:tree211:i0,4,4,37,aligned,isAncestor,12,203,15.370561599731445,1,0,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d12:b2:N4:t1:paligned:tree211:i1,4,4,37,aligned,isAncestor,12,203,17.99037742614746,1,1,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d12:b2:N4:t2:paligned:tree211:i2,4,4,37,aligned,isAncestor,12,203,7.259332656860352,1,2,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d12:b2:N4:t3:paligned:tree211:i3,4,4,37,aligned,isAncestor,12,203,16.841825485229492,1,3,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d12:b2:N4:t0:paligned:tree307:i0,4,4,37,aligned,isAncestor,12,203,8.276248931884766,1,0,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d12:b2:N4:t1:paligned:tree307:i1,4,4,37,aligned,isAncestor,12,203,15.211307525634766,1,1,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d12:b2:N4:t2:paligned:tree307:i2,4,4,37,aligned,isAncestor,12,203,0.8345909118652344,1,2,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d12:b2:N4:t3:paligned:tree307:i3,4,4,37,aligned,isAncestor,12,203,16.484546661376953,1,3,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d16:b2:N4:t0:paligned:tree101:i0,4,4,37,aligned,isAncestor,16,203,16.157499313354492,1,0,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d16:b2:N4:t1:paligned:tree101:i1,4,4,37,aligned,isAncestor,16,203,14.123310089111328,1,1,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d16:b2:N4:t2:paligned:tree101:i2,4,4,37,aligned,isAncestor,16,203,11.578079223632812,1,2,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d16:b2:N4:t3:paligned:tree101:i3,4,4,37,aligned,isAncestor,16,203,11.723127365112305,1,3,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d16:b2:N4:t0:paligned:tree211:i0,4,4,37,aligned,isAncestor,16,203,16.62180519104004,1,0,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d16:b2:N4:t1:paligned:tree211:i1,4,4,37,aligned,isAncestor,16,203,17.99037742614746,1,1,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d16:b2:N4:t2:paligned:tree211:i2,4,4,37,aligned,isAncestor,16,203,8.850898742675781,1,2,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d16:b2:N4:t3:paligned:tree211:i3,4,4,37,aligned,isAncestor,16,203,16.841821670532227,1,3,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d16:b2:N4:t0:paligned:tree307:i0,4,4,37,aligned,isAncestor,16,203,8.934228897094727,1,0,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d16:b2:N4:t1:paligned:tree307:i1,4,4,37,aligned,isAncestor,16,203,15.211307525634766,1,1,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d16:b2:N4:t2:paligned:tree307:i2,4,4,37,aligned,isAncestor,16,203,15.144359588623047,1,2,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d16:b2:N4:t3:paligned:tree307:i3,4,4,37,aligned,isAncestor,16,203,16.484546661376953,1,3,1,32,307,64
baseline,8,4,branching,test:isAncestor:D8:d3:b8:N4:t0:paligned:tree101:i10000,4,4,37,aligned,isAncestor,3,203,10.912424087524414,1,0,1,8,101,64
baseline,8,4,branching,test:isAncestor:D8:d3:b8:N4:t1:paligned:tree101:i10001,4,4,37,aligned,isAncestor,3,203,16.587017059326172,1,1,1,8,101,64
baseline,8,4,branching,test:isAncestor:D8:d3:b8:N4:t2:paligned:tree101:i10002,4,4,37,aligned,isAncestor,3,203,8.853981018066406,1,2,1,8,101,64
baseline,8,4,branching,test:isAncestor:D8:d3:b8:N4:t3:paligned:tree101:i10003,4,4,37,aligned,isAncestor,3,203,16.38286018371582,1,3,1,8,101,64
baseline,8,4,branching,test:isAncestor:D8:d3:b8:N4:t0:paligned:tree211:i10000,4,4,37,aligned,isAncestor,3,203,10.232538223266602,1,0,1,8,211,64
baseline,8,4,branching,test:isAncestor:D8:d3:b8:N4:t1:paligned:tree211:i10001,4,4,37,aligned,isAncestor,3,203,16.26779556274414,1,1,1,8,211,64
baseline,8,4,branching,test:isAncestor:D8:d3:b8:N4:t2:paligned:tree211:i10002,4,4,37,aligned,isAncestor,3,203,16.35343360900879,1,2,1,8,211,64
baseline,8,4,branching,test:isAncestor:D8:d3:b8:N4:t3:paligned:tree211:i10003,4,4,37,aligned,isAncestor,3,203,16.562538146972656,1,3,1,8,211,64
baseline,8,4,branching,test:isAncestor:D8:d3:b8:N4:t1:prandomized:tree211:i10005,4,4,37,randomized,isAncestor,3,203,17.266387939453125,1,1,1,8,211,64
baseline,8,4,branching,test:isAncestor:D8:d3:b8:N4:t0:paligned:tree307:i10000,4,4,37,aligned,isAncestor,3,203,17.15253257751465,1,0,1,8,307,64
baseline,8,4,branching,test:isAncestor:D8:d3:b8:N4:t1:paligned:tree307:i10001,4,4,37,aligned,isAncestor,3,203,15.441635131835938,1,1,1,8,307,64
baseline,8,4,branching,test:isAncestor:D8:d3:b8:N4:t2:paligned:tree307:i10002,4,4,37,aligned,isAncestor,3,203,6.9734649658203125,1,2,1,8,307,64
baseline,8,4,branching,test:isAncestor:D8:d3:b8:N4:t3:paligned:tree307:i10003,4,4,37,aligned,isAncestor,3,203,18.40886878967285,1,3,1,8,307,64
baseline,8,4,branching,test:isAncestor:D8:d3:b8:N4:t1:prandomized:tree307:i10005,4,4,37,randomized,isAncestor,3,203,17.072715759277344,1,1,1,8,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t0:prandomized:tree101:i4,4,4,37,randomized,isAncestor,1,204,13.915292739868164,1,0,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t0:prandomized:tree211:i4,4,4,37,randomized,isAncestor,1,204,12.609033584594727,1,0,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d1:b2:N4:t3:prandomized:tree307:i7,4,4,37,randomized,isAncestor,1,204,15.617586135864258,1,3,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t0:prandomized:tree101:i4,4,4,37,randomized,isAncestor,2,204,5.758544921875,1,0,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t0:prandomized:tree211:i4,4,4,37,randomized,isAncestor,2,204,13.419319152832031,1,0,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d2:b2:N4:t3:prandomized:tree307:i7,4,4,37,randomized,isAncestor,2,204,15.617586135864258,1,3,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t0:prandomized:tree101:i4,4,4,37,randomized,isAncestor,3,204,16.934850692749023,1,0,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t0:prandomized:tree211:i4,4,4,37,randomized,isAncestor,3,204,12.092416763305664,1,0,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d3:b2:N4:t3:prandomized:tree307:i7,4,4,37,randomized,isAncestor,3,204,15.617586135864258,1,3,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t0:prandomized:tree101:i4,4,4,37,randomized,isAncestor,4,204,14.042400360107422,1,0,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t0:prandomized:tree211:i4,4,4,37,randomized,isAncestor,4,204,4.981025695800781,1,0,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d4:b2:N4:t3:prandomized:tree307:i7,4,4,37,randomized,isAncestor,4,204,15.617586135864258,1,3,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t0:prandomized:tree101:i4,4,4,37,randomized,isAncestor,6,204,14.667852401733398,1,0,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t0:prandomized:tree211:i4,4,4,37,randomized,isAncestor,6,204,11.374149322509766,1,0,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d6:b2:N4:t3:prandomized:tree307:i7,4,4,37,randomized,isAncestor,6,204,15.617586135864258,1,3,1,32,307,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t0:prandomized:tree101:i4,4,4,37,randomized,isAncestor,8,204,6.079303741455078,1,0,1,32,101,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t0:prandomized:tree211:i4,4,4,37,randomized,isAncestor,8,204,9.618574142456055,1,0,1,32,211,64
baseline,2,4,depth_path,test:isAncestor:D32:d8:b2:N4:t3:prandomized:tree307:i7,4,4,37,randomized,isAncestor,8,204,15.617586135864258,1,3,1,32,307,64
