boundary,category_id,entity_id,example_id,label_mode,model_seed,ontology_family,output_entropy,parent_id,position_mode,query_level,residual,root_id,target_margin,target_probability,target_rank,template_id,top1_correct
0,cat-244,test-leaf-116,test:b2-d2-i8:natural:ancestor:t3:paligned:16,natural,11,b2-d2-i8,7.474072390323272e-06,parent-244,aligned,ancestor,1.59369:0.709846:-2.0031:1.64082:-1.07276:-1.19456:1.02218:-2.59868:-0.191725:-3.01517:-2.07984:-0.644074:1.33264:-1.6154:-0.880218:1.1744:-2.14665:0.615794:-0.141745:0.0352687:0.514161:-1.85185:-1.1214:-1.42538:-2.69024:-1.42685:1.43798:-0.767454:1.60459:-0.614141:-2.33293:-1.5495:-0.610783:-0.196155:-0.670795:1.25511:-0.831634:-0.153864:0.956761:0.579119:-0.900845:-1.23643:-0.160073:1.39006:-2.19064:1.67141:0.678002:1.15664:0.341762:2.66498:-0.713936:-1.54899:0.977924:1.73469:-1.44771:1.79724:-1.31166:0.503766:2.5252:-0.183766:-0.0445823:1.32746:-1.60104:-1.16525,root-260,-43.38096618652344,1.4450603609466163e-19,237,3,0
0,cat-244,test-leaf-100,test:b2-d2-i8:natural:ancestor:t3:prandomized:0,natural,11,b2-d2-i8,2.467729132149543e-08,parent-244,randomized,ancestor,0.015735:0.802769:0.929415:0.925624:-0.496062:-0.0745925:2.19456:-2.22389:2.01316:-4.58315:-0.660946:-0.711922:1.4621:-2.33464:0.585835:1.15839:-2.04551:0.238035:-0.555551:0.656338:0.959591:0.295723:-1.44384:-1.27203:0.218656:0.226612:1.07307:-0.724848:2.53543:-0.218093:0.384795:-2.41811:-0.487424:-0.147745:-0.320754:0.0430316:-0.350703:-1.26298:-2.41063:-0.671432:-2.93575:-1.97868:1.32588:1.04404:-1.29803:0.915923:-1.33614:1.2395:-0.96979:0.307648:-0.639852:1.80736:0.766594:0.798958:-0.769002:0.432883:-0.42634:2.31195:0.627956:0.563926:-0.700019:1.39524:1.19533:-0.285427,root-260,-41.3493766784668,1.1020302928302833e-18,208,3,0
0,cat-244,test-leaf-116,test:b2-d2-i8:natural:ancestor:t3:prandomized:16,natural,11,b2-d2-i8,7.474072390323272e-06,parent-244,randomized,ancestor,1.59369:0.709846:-2.0031:1.64082:-1.07276:-1.19456:1.02218:-2.59868:-0.191725:-3.01517:-2.07984:-0.644074:1.33264:-1.6154:-0.880218:1.1744:-2.14665:0.615794:-0.141745:0.0352687:0.514161:-1.85185:-1.1214:-1.42538:-2.69024:-1.42685:1.43798:-0.767454:1.60459:-0.614141:-2.33293:-1.5495:-0.610783:-0.196155:-0.670795:1.25511:-0.831634:-0.153864:0.956761:0.579119:-0.900845:-1.23643:-0.160073:1.39006:-2.19064:1.67141:0.678002:1.15664:0.341762:2.66498:-0.713936:-1.54899:0.977924:1.73469:-1.44771:1.79724:-1.31166:0.503766:2.5252:-0.183766:-0.0445823:1.32746:-1.60104:-1.16525,root-260,-43.38096618652344,1.4450603609466163e-19,237,3,0
0,cat-244,test-leaf-100,test:b2-d2-i8:natural:root:t0:paligned:0,natural,11,b2-d2-i8,2.467729132149543e-08,parent-244,aligned,root,0.015735:0.802769:0.929415:0.925624:-0.496062:-0.0745925:2.19456:-2.22389:2.01316:-4.58315:-0.660946:-0.711922:1.4621:-2.33464:0.585835:1.15839:-2.04551:0.238035:-0.555551:0.656338:0.959591:0.295723:-1.44384:-1.27203:0.218656:0.226612:1.07307:-0.724848:2.53543:-0.218093:0.384795:-2.41811:-0.487424:-0.147745:-0.320754:0.0430316:-0.350703:-1.26298:-2.41063:-0.671432:-2.93575:-1.97868:1.32588:1.04404:-1.29803:0.915923:-1.33614:1.2395:-0.96979:0.307648:-0.639852:1.80736:0.766594:0.798958:-0.769002:0.432883:-0.42634:2.31195:0.627956:0.563926:-0.700019:1.39524:1.19533:-0.285427,root-260,-38.251869201660156,2.4401963727934775e-17,132,0,0
0,cat-244,test-leaf-116,test:b2-d2-i8:natural:root:t0:paligned:16,natural,11,b2-d2-i8,7.474072390323272e-06,parent-244,aligned,root,1.59369:0.709846:-2.0031:1.64082:-1.07276:-1.19456:1.02218:-2.59868:-0.191725:-3.01517:-2.07984:-0.644074:1.33264:-1.6154:-0.880218:1.1744:-2.14665:0.615794:-0.141745:0.0352687:0.514161:-1.85185:-1.1214:-1.42538:-2.69024:-1.42685:1.43798:-0.767454:1.60459:-0.614141:-2.33293:-1.5495:-0.610783:-0.196155:-0.670795:1.25511:-0.831634:-0.153864:0.956761:0.579119:-0.900845:-1.23643:-0.160073:1.39006:-2.19064:1.67141:0.678002:1.15664:0.341762:2.66498:-0.713936:-1.54899:0.977924:1.73469:-1.44771:1.79724:-1.31166:0.503766:2.5252:-0.183766:-0.0445823:1.32746:-1.60104:-1.16525,root-260,-40.88793182373047,1.7482226499833662e-18,181,0,0
0,cat-244,test-leaf-100,test:b2-d2-i8:natural:root:t0:prandomized:0,natural,11,b2-d2-i8,2.467729132149543e-08,parent-244,randomized,root,0.015735:0.802769:0.929415:0.925624:-0.496062:-0.0745925:2.19456:-2.22389:2.01316:-4.58315:-0.660946:-0.711922:1.4621:-2.33464:0.585835:1.15839:-2.04551:0.238035:-0.555551:0.656338:0.959591:0.295723:-1.44384:-1.27203:0.218656:0.226612:1.07307:-0.724848:2.53543:-0.218093:0.384795:-2.41811:-0.487424:-0.147745:-0.320754:0.0430316:-0.350703:-1.26298:-2.41063:-0.671432:-2.93575:-1.97868:1.32588:1.04404:-1.29803:0.915923:-1.33614:1.2395:-0.96979:0.307648:-0.639852:1.80736:0.766594:0.798958:-0.769002:0.432883:-0.42634:2.31195:0.627956:0.563926:-0.700019:1.39524:1.19533:-0.285427,root-260,-38.251869201660156,2.4401963727934775e-17,132,0,0
0,cat-244,test-leaf-116,test:b2-d2-i8:natural:root:t0:prandomized:16,natural,11,b2-d2-i8,7.474072390323272e-06,parent-244,randomized,root,1.59369:0.709846:-2.0031:1.64082:-1.07276:-1.19456:1.02218:-2.59868:-0.191725:-3.01517:-2.07984:-0.644074:1.33264:-1.6154:-0.880218:1.1744:-2.14665:0.615794:-0.141745:0.0352687:0.514161:-1.85185:-1.1214:-1.42538:-2.69024:-1.42685:1.43798:-0.767454:1.60459:-0.614141:-2.33293:-1.5495:-0.610783:-0.196155:-0.670795:1.25511:-0.831634:-0.153864:0.956761:0.579119:-0.900845:-1.23643:-0.160073:1.39006:-2.19064:1.67141:0.678002:1.15664:0.341762:2.66498:-0.713936:-1.54899:0.977924:1.73469:-1.44771:1.79724:-1.31166:0.503766:2.5252:-0.183766:-0.0445823:1.32746:-1.60104:-1.16525,root-260,-40.88793182373047,1.7482226499833662e-18,181,0,0
0,cat-244,test-leaf-100,test:b2-d2-i8:natural:root:t1:paligned:0,natural,11,b2-d2-i8,2.467729132149543e-08,parent-244,aligned,root,0.015735:0.802769:0.929415:0.925624:-0.496062:-0.0745925:2.19456:-2.22389:2.01316:-4.58315:-0.660946:-0.711922:1.4621:-2.33464:0.585835:1.15839:-2.04551:0.238035:-0.555551:0.656338:0.959591:0.295723:-1.44384:-1.27203:0.218656:0.226612:1.07307:-0.724848:2.53543:-0.218093:0.384795:-2.41811:-0.487424:-0.147745:-0.320754:0.0430316:-0.350703:-1.26298:-2.41063:-0.671432:-2.93575:-1.97868:1.32588:1.04404:-1.29803:0.915923:-1.33614:1.2395:-0.96979:0.307648:-0.639852:1.80736:0.766594:0.798958:-0.769002:0.432883:-0.42634:2.31195:0.627956:0.563926:-0.700019:1.39524:1.19533:-0.285427,root-260,-38.251869201660156,2.4401963727934775e-17,132,1,0
0,cat-244,test-leaf-116,test:b2-d2-i8:natural:root:t1:paligned:16,natural,11,b2-d2-i8,7.474072390323272e-06,parent-244,aligned,root,1.59369:0.709846:-2.0031:1.64082:-1.07276:-1.19456:1.02218:-2.59868:-0.191725:-3.01517:-2.07984:-0.644074:1.33264:-1.6154:-0.880218:1.1744:-2.14665:0.615794:-0.141745:0.0352687:0.514161:-1.85185:-1.1214:-1.42538:-2.69024:-1.42685:1.43798:-0.767454:1.60459:-0.614141:-2.33293:-1.5495:-0.610783:-0.196155:-0.670795:1.25511:-0.831634:-0.153864:0.956761:0.579119:-0.900845:-1.23643:-0.160073:1.39006:-2.19064:1.67141:0.678002:1.15664:0.341762:2.66498:-0.713936:-1.54899:0.977924:1.73469:-1.44771:1.79724:-1.31166:0.503766:2.5252:-0.183766:-0.0445823:1.32746:-1.60104:-1.16525,root-260,-40.88793182373047,1.7482226499833662e-18,181,1,0
0,cat-244,test-leaf-100,test:b2-d2-i8:natural:root:t1:prandomized:0,natural,11,b2-d2-i8,2.467729132149543e-08,parent-244,randomized,root,0.015735:0.802769:0.929415:0.925624:-0.496062:-0.0745925:2.19456:-2.22389:2.01316:-4.58315:-0.660946:-0.711922:1.4621:-2.33464:0.585835:1.15839:-2.04551:0.238035:-0.555551:0.656338:0.959591:0.295723:-1.44384:-1.27203:0.218656:0.226612:1.07307:-0.724848:2.53543:-0.218093:0.384795:-2.41811:-0.487424:-0.147745:-0.320754:0.0430316:-0.350703:-1.26298:-2.41063:-0.671432:-2.93575:-1.97868:1.32588:1.04404:-1.29803:0.915923:-1.33614:1.2395:-0.96979:0.307648:-0.639852:1.80736:0.766594:0.798958:-0.769002:0.432883:-0.42634:2.31195:0.627956:0.563926:-0.700019:1.39524:1.19533:-0.285427,root-260,-38.251869201660156,2.4401963727934775e-17,132,1,0
0,cat-244,test-leaf-116,test:b2-d2-i8:natural:root:t1:prandomized:16,natural,11,b2-d2-i8,7.474072390323272e-06,parent-244,randomized,root,1.59369:0.709846:-2.0031:1.64082:-1.07276:-1.19456:1.02218:-2.59868:-0.191725:-3.01517:-2.07984:-0.644074:1.33264:-1.6154:-0.880218:1.1744:-2.14665:0.615794:-0.141745:0.0352687:0.514161:-1.85185:-1.1214:-1.42538:-2.69024:-1.42685:1.43798:-0.767454:1.60459:-0.614141:-2.33293:-1.5495:-0.610783:-0.196155:-0.670795:1.25511:-0.831634:-0.153864:0.956761:0.579119:-0.900845:-1.23643:-0.160073:1.39006:-2.19064:1.67141:0.678002:1.15664:0.341762:2.66498:-0.713936:-1.54899:0.977924:1.73469:-1.44771:1.79724:-1.31166:0.503766:2.5252:-0.183766:-0.0445823:1.32746:-1.60104:-1.16525,root-260,-40.88793182373047,1.7482226499833662e-18,181,1,0
0,cat-244,test-leaf-100,test:b2-d2-i8:natural:root:t2:paligned:0,natural,11,b2-d2-i8,2.467729132149543e-08,parent-244,aligned,root,0.015735:0.802769:0.929415:0.925624:-0.496062:-0.0745925:2.19456:-2.22389:2.01316:-4.58315:-0.660946:-0.711922:1.4621:-2.33464:0.585835:1.15839:-2.04551:0.238035:-0.555551:0.656338:0.959591:0.295723:-1.44384:-1.27203:0.218656:0.226612:1.07307:-0.724848:2.53543:-0.218093:0.384795:-2.41811:-0.487424:-0.147745:-0.320754:0.0430316:-0.350703:-1.26298:-2.41063:-0.671432:-2.93575:-1.97868:1.32588:1.04404:-1.29803:0.915923:-1.33614:1.2395:-0.96979:0.307648:-0.639852:1.80736:0.766594:0.798958:-0.769002:0.432883:-0.42634:2.31195:0.627956:0.563926:-0.700019:1.39524:1.19533:-0.285427,root-260,-38.251869201660156,2.4401963727934775e-17,132,2,0
0,cat-244,test-leaf-116,test:b2-d2-i8:natural:root:t2:paligned:16,natural,11,b2-d2-i8,7.474072390323272e-06,parent-244,aligned,root,1.59369:0.709846:-2.0031:1.64082:-1.07276:-1.19456:1.02218:-2.59868:-0.191725:-3.01517:-2.07984:-0.644074:1.33264:-1.6154:-0.880218:1.1744:-2.14665:0.615794:-0.141745:0.0352687:0.514161:-1.85185:-1.1214:-1.42538:-2.69024:-1.42685:1.43798:-0.767454:1.60459:-0.614141:-2.33293:-1.5495:-0.610783:-0.196155:-0.670795:1.25511:-0.831634:-0.153864:0.956761:0.579119:-0.900845:-1.23643:-0.160073:1.39006:-2.19064:1.67141:0.678002:1.15664:0.341762:2.66498:-0.713936:-1.54899:0.977924:1.73469:-1.44771:1.79724:-1.31166:0.503766:2.5252:-0.183766:-0.0445823:1.32746:-1.60104:-1.16525,root-260,-40.88793182373047,1.7482226499833662e-18,181,2,0
0,cat-244,test-leaf-100,test:b2-d2-i8:natural:root:t2:prandomized:0,natural,11,b2-d2-i8,2.467729132149543e-08,parent-244,randomized,root,0.015735:0.802769:0.929415:0.925624:-0.496062:-0.0745925:2.19456:-2.22389:2.01316:-4.58315:-0.660946:-0.711922:1.4621:-2.33464:0.585835:1.15839:-2.04551:0.238035:-0.555551:0.656338:0.959591:0.295723:-1.44384:-1.27203:0.218656:0.226612:1.07307:-0.724848:2.53543:-0.218093:0.384795:-2.41811:-0.487424:-0.147745:-0.320754:0.0430316:-0.350703:-1.26298:-2.41063:-0.671432:-2.93575:-1.97868:1.32588:1.04404:-1.29803:0.915923:-1.33614:1.2395:-0.96979:0.307648:-0.639852:1.80736:0.766594:0.798958:-0.769002:0.432883:-0.42634:2.31195:0.627956:0.563926:-0.700019:1.39524:1.19533:-0.285427,root-260,-38.251869201660156,2.4401963727934775e-17,132,2,0
0,cat-244,test-leaf-116,test:b2-d2-i8:natural:root:t2:prandomized:16,natural,11,b2-d2-i8,7.474072390323272e-06,parent-244,randomized,root,1.59369:0.709846:-2.0031:1.64082:-1.07276:-1.19456:1.02218:-2.59868:-0.191725:-3.01517:-2.07984:-0.644074:1.33264:-1.6154:-0.880218:1.1744:-2.14665:0.615794:-0.141745:0.0352687:0.514161:-1.85185:-1.1214:-1.42538:-2.69024:-1.42685:1.43798:-0.767454:1.60459:-0.614141:-2.33293:-1.5495:-0.610783:-0.196155:-0.670795:1.25511:-0.831634:-0.153864:0.956761:0.579119:-0.900845:-1.23643:-0.160073:1.39006:-2.19064:1.67141:0.678002:1.15664:0.341762:2.66498:-0.713936:-1.54899:0.977924:1.73469:-1.44771:1.79724:-1.31166:0.503766:2.5252:-0.183766:-0.0445823:1.32746:-1.60104:-1.16525,root-260,-40.88793182373047,1.7482226499833662e-18,181,2,0
0,cat-244,test-leaf-100,test:b2-d2-i8:natural:root:t3:paligned:0,natural,11,b2-d2-i8,2.467729132149543e-08,parent-244,aligned,root,0.015735:0.802769:0.929415:0.925624:-0.496062:-0.0745925:2.19456:-2.22389:2.01316:-4.58315:-0.660946:-0.711922:1.4621:-2.33464:0.585835:1.15839:-2.04551:0.238035:-0.555551:0.656338:0.959591:0.295723:-1.44384:-1.27203:0.218656:0.226612:1.07307:-0.724848:2.53543:-0.218093:0.384795:-2.41811:-0.487424:-0.147745:-0.320754:0.0430316:-0.350703:-1.26298:-2.41063:-0.671432:-2.93575:-1.97868:1.32588:1.04404:-1.29803:0.915923:-1.33614:1.2395:-0.96979:0.307648:-0.639852:1.80736:0.766594:0.798958:-0.769002:0.432883:-0.42634:2.31195:0.627956:0.563926:-0.700019:1.39524:1.19533:-0.285427,root-260,-38.251869201660156,2.4401963727934775e-17,132,3,0
0,cat-244,test-leaf-116,test:b2-d2-i8:natural:root:t3:paligned:16,natural,11,b2-d2-i8,7.474072390323272e-06,parent-244,aligned,root,1.59369:0.709846:-2.0031:1.64082:-1.07276:-1.19456:1.02218:-2.59868:-0.191725:-3.01517:-2.07984:-0.644074:1.33264:-1.6154:-0.880218:1.1744:-2.14665:0.615794:-0.141745:0.0352687:0.514161:-1.85185:-1.1214:-1.42538:-2.69024:-1.42685:1.43798:-0.767454:1.60459:-0.614141:-2.33293:-1.5495:-0.610783:-0.196155:-0.670795:1.25511:-0.831634:-0.153864:0.956761:0.579119:-0.900845:-1.23643:-0.160073:1.39006:-2.19064:1.67141:0.678002:1.15664:0.341762:2.66498:-0.713936:-1.54899:0.977924:1.73469:-1.44771:1.79724:-1.31166:0.503766:2.5252:-0.183766:-0.0445823:1.32746:-1.60104:-1.16525,root-260,-40.88793182373047,1.7482226499833662e-18,181,3,0
0,cat-244,test-leaf-100,test:b2-d2-i8:natural:root:t3:prandomized:0,natural,11,b2-d2-i8,2.467729132149543e-08,parent-244,randomized,root,0.015735:0.802769:0.929415:0.925624:-0.496062:-0.0745925:2.19456:-2.22389:2.01316:-4.58315:-0.660946:-0.711922:1.4621:-2.33464:0.585835:1.15839:-2.04551:0.238035:-0.555551:0.656338:0.959591:0.295723:-1.44384:-1.27203:0.218656:0.226612:1.07307:-0.724848:2.53543:-0.218093:0.384795:-2.41811:-0.487424:-0.147745:-0.320754:0.0430316:-0.350703:-1.26298:-2.41063:-0.671432:-2.93575:-1.97868:1.32588:1.04404:-1.29803:0.915923:-1.33614:1.2395:-0.96979:0.307648:-0.639852:1.80736:0.766594:0.798958:-0.769002:0.432883:-0.42634:2.31195:0.627956:0.563926:-0.700019:1.39524:1.19533:-0.285427,root-260,-38.251869201660156,2.4401963727934775e-17,132,3,0
0,cat-244,test-leaf-116,test:b2-d2-i8:natural:root:t3:prandomized:16,natural,11,b2-d2-i8,7.474072390323272e-06,parent-244,randomized,root,1.59369:0.709846:-2.0031:1.64082:-1.07276:-1.19456:1.02218:-2.59868:-0.191725:-3.01517:-2.07984:-0.644074:1.33264:-1.6154:-0.880218:1.1744:-2.14665:0.615794:-0.141745:0.0352687:0.514161:-1.85185:-1.1214:-1.42538:-2.69024:-1.42685:1.43798:-0.767454:1.60459:-0.614141:-2.33293:-1.5495:-0.610783:-0.196155:-0.670795:1.25511:-0.831634:-0.153864:0.956761:0.579119:-0.900845:-1.23643:-0.160073:1.39006:-2.19064:1.67141:0.678002:1.15664:0.341762:2.66498:-0.713936:-1.54899:0.977924:1.73469:-1.44771:1.79724:-1.31166:0.503766:2.5252:-0.183766:-0.0445823:1.32746:-1.60104:-1.16525,root-260,-40.88793182373047,1.7482226499833662e-18,181,3,0
0,cat-328,test-leaf-100,test:b2-d2-i8:arbitrary:parent:t0:paligned:0,arbitrary,11,b2-d2-i8,2.467729132149543e-08,parent-328,aligned,parent,0.015735:0.802769:0.929415:0.925624:-0.496062:-0.0745925:2.19456:-2.22389:2.01316:-4.58315:-0.660946:-0.711922:1.4621:-2.33464:0.585835:1.15839:-2.04551:0.238035:-0.555551:0.656338:0.959591:0.295723:-1.44384:-1.27203:0.218656:0.226612:1.07307:-0.724848:2.53543:-0.218093:0.384795:-2.41811:-0.487424:-0.147745:-0.320754:0.0430316:-0.350703:-1.26298:-2.41063:-0.671432:-2.93575:-1.97868:1.32588:1.04404:-1.29803:0.915923:-1.33614:1.2395:-0.96979:0.307648:-0.639852:1.80736:0.766594:0.798958:-0.769002:0.432883:-0.42634:2.31195:0.627956:0.563926:-0.700019:1.39524:1.19533:-0.285427,root-344,-27.200117111206055,1.5386472478062796e-12,11,0,0
0,cat-328,test-leaf-116,test:b2-d2-i8:arbitrary:parent:t0:paligned:16,arbitrary,11,b2-d2-i8,7.474072390323272e-06,parent-328,aligned,parent,1.59369:0.709846:-2.0031:1.64082:-1.07276:-1.19456:1.02218:-2.59868:-0.191725:-3.01517:-2.07984:-0.644074:1.33264:-1.6154:-0.880218:1.1744:-2.14665:0.615794:-0.141745:0.0352687:0.514161:-1.85185:-1.1214:-1.42538:-2.69024:-1.42685:1.43798:-0.767454:1.60459:-0.614141:-2.33293:-1.5495:-0.610783:-0.196155:-0.670795:1.25511:-0.831634:-0.153864:0.956761:0.579119:-0.900845:-1.23643:-0.160073:1.39006:-2.19064:1.67141:0.678002:1.15664:0.341762:2.66498:-0.713936:-1.54899:0.977924:1.73469:-1.44771:1.79724:-1.31166:0.503766:2.5252:-0.183766:-0.0445823:1.32746:-1.60104:-1.16525,root-344,-32.0640754699707,1.1878146307254395e-14,29,0,0
0,cat-328,test-leaf-100,test:b2-d2-i8:arbitrary:parent:t0:prandomized:0,arbitrary,11,b2-d2-i8,2.467729132149543e-08,parent-328,randomized,parent,0.015735:0.802769:0.929415:0.925624:-0.496062:-0.0745925:2.19456:-2.22389:2.01316:-4.58315:-0.660946:-0.711922:1.4621:-2.33464:0.585835:1.15839:-2.04551:0.238035:-0.555551:0.656338:0.959591:0.295723:-1.44384:-1.27203:0.218656:0.226612:1.07307:-0.724848:2.53543:-0.218093:0.384795:-2.41811:-0.487424:-0.147745:-0.320754:0.0430316:-0.350703:-1.26298:-2.41063:-0.671432:-2.93575:-1.97868:1.32588:1.04404:-1.29803:0.915923:-1.33614:1.2395:-0.96979:0.307648:-0.639852:1.80736:0.766594:0.798958:-0.769002:0.432883:-0.42634:2.31195:0.627956:0.563926:-0.700019:1.39524:1.19533:-0.285427,root-344,-27.200117111206055,1.5386472478062796e-12,11,0,0
0,cat-328,test-leaf-116,test:b2-d2-i8:arbitrary:parent:t0:prandomized:16,arbitrary,11,b2-d2-i8,7.474072390323272e-06,parent-328,randomized,parent,1.59369:0.709846:-2.0031:1.64082:-1.07276:-1.19456:1.02218:-2.59868:-0.191725:-3.01517:-2.07984:-0.644074:1.33264:-1.6154:-0.880218:1.1744:-2.14665:0.615794:-0.141745:0.0352687:0.514161:-1.85185:-1.1214:-1.42538:-2.69024:-1.42685:1.43798:-0.767454:1.60459:-0.614141:-2.33293:-1.5495:-0.610783:-0.196155:-0.670795:1.25511:-0.831634:-0.153864:0.956761:0.579119:-0.900845:-1.23643:-0.160073:1.39006:-2.19064:1.67141:0.678002:1.15664:0.341762:2.66498:-0.713936:-1.54899:0.977924:1.73469:-1.44771:1.79724:-1.31166:0.503766:2.5252:-0.183766:-0.0445823:1.32746:-1.60104:-1.16525,root-344,-32.0640754699707,1.1878146307254395e-14,29,0,0
0,cat-330,test-leaf-101,test:b2-d2-i8:arbitrary:parent:t1:paligned:1,arbitrary,11,b2-d2-i8,3.335927978298514e-09,parent-330,aligned,parent,0.381071:0.100245:0.263635:2.58293:-1.04591:-0.876289:0.784631:-1.81793:0.968185:-2.24823:0.887964:-0.940664:1.47861:0.238018:-2.1005:3.04527:-1.48188:0.347454:-0.20335:1.94943:0.964833:-1.02647:-1.05016:-1.39385:-1.70722:-0.475644:-2.44845:0.425033:0.327419:0.448959:-1.35167:-1.60525:0.403831:0.256773:-1.37753:0.399727:-0.829044:2.13962:0.712595:-0.14789:0.359434:-0.468641:-0.174674:2.03555:-1.08267:1.5971:-0.93726:-0.514906:-1.59393:-1.02714:-1.01144:0.887043:0.044082:-0.470353:0.982021:1.38887:2.21851:1.72116:1.44786:-0.409798:-1.72693:1.18665:-3.10589:-0.736651,root-345,-34.2833251953125,1.2910423242490842e-15,56,1,0
0,cat-330,test-leaf-117,test:b2-d2-i8:arbitrary:parent:t1:paligned:17,arbitrary,11,b2-d2-i8,1.3142080206307583e-06,parent-330,aligned,parent,1.04791:-1.44225:0.146491:-0.176483:0.408563:-1.03104:-1.88808:-0.250146:-0.420752:-4.76028:-2.55546:-1.74912:0.981179:-0.0172641:0.974835:1.7481:-0.524408:0.422541:0.414441:1.91648:2.04331:-0.924539:-2.13524:-0.710154:-0.659717:-0.399753:-0.465737:0.942411:0.372652:-0.998839:-1.87607:-1.11902:-0.121997:0.159272:-0.793318:-0.232798:-2.22198:0.953104:-0.707477:-0.256952:-1.77184:0.126184:-0.283996:2.72936:-1.89374:1.27705:0.806881:2.46887:-1.61462:-0.330292:-1.20762:0.541891:0.928003:-0.5595:-0.0513119:1.32733:0.128103:2.98612:-0.046289:-0.254722:-0.23077:-0.272732:-1.94642:-2.94785,root-345,-24.64935302734375,1.9720662602917827e-11,22,1,0
0,cat-330,test-leaf-101,test:b2-d2-i8:arbitrary:parent:t1:prandomized:1,arbitrary,11,b2-d2-i8,3.335927978298514e-09,parent-330,randomized,parent,0.381071:0.100245:0.263635:2.58293:-1.04591:-0.876289:0.784631:-1.81793:0.968185:-2.24823:0.887964:-0.940664:1.47861:0.238018:-2.1005:3.04527:-1.48188:0.347454:-0.20335:1.94943:0.964833:-1.02647:-1.05016:-1.39385:-1.70722:-0.475644:-2.44845:0.425033:0.327419:0.448959:-1.35167:-1.60525:0.403831:0.256773:-1.37753:0.399727:-0.829044:2.13962:0.712595:-0.14789:0.359434:-0.468641:-0.174674:2.03555:-1.08267:1.5971:-0.93726:-0.514906:-1.59393:-1.02714:-1.01144:0.887043:0.044082:-0.470353:0.982021:1.38887:2.21851:1.72116:1.44786:-0.409798:-1.72693:1.18665:-3.10589:-0.736651,root-345,-34.2833251953125,1.2910423242490842e-15,56,1,0
0,cat-330,test-leaf-117,test:b2-d2-i8:arbitrary:parent:t1:prandomized:17,arbitrary,11,b2-d2-i8,1.3142080206307583e-06,parent-330,randomized,parent,1.04791:-1.44225:0.146491:-0.176483:0.408563:-1.03104:-1.88808:-0.250146:-0.420752:-4.76028:-2.55546:-1.74912:0.981179:-0.0172641:0.974835:1.7481:-0.524408:0.422541:0.414441:1.91648:2.04331:-0.924539:-2.13524:-0.710154:-0.659717:-0.399753:-0.465737:0.942411:0.372652:-0.998839:-1.87607:-1.11902:-0.121997:0.159272:-0.793318:-0.232798:-2.22198:0.953104:-0.707477:-0.256952:-1.77184:0.126184:-0.283996:2.72936:-1.89374:1.27705:0.806881:2.46887:-1.61462:-0.330292:-1.20762:0.541891:0.928003:-0.5595:-0.0513119:1.32733:0.128103:2.98612:-0.046289:-0.254722:-0.23077:-0.272732:-1.94642:-2.94785,root-345,-24.64935302734375,1.9720662602917827e-11,22,1,0
0,cat-330,test-leaf-101,test:b2-d2-i8:arbitrary:parent:t2:paligned:1,arbitrary,11,b2-d2-i8,3.335927978298514e-09,parent-330,aligned,parent,0.381071:0.100245:0.263635:2.58293:-1.04591:-0.876289:0.784631:-1.81793:0.968185:-2.24823:0.887964:-0.940664:1.47861:0.238018:-2.1005:3.04527:-1.48188:0.347454:-0.20335:1.94943:0.964833:-1.02647:-1.05016:-1.39385:-1.70722:-0.475644:-2.44845:0.425033:0.327419:0.448959:-1.35167:-1.60525:0.403831:0.256773:-1.37753:0.399727:-0.829044:2.13962:0.712595:-0.14789:0.359434:-0.468641:-0.174674:2.03555:-1.08267:1.5971:-0.93726:-0.514906:-1.59393:-1.02714:-1.01144:0.887043:0.044082:-0.470353:0.982021:1.38887:2.21851:1.72116:1.44786:-0.409798:-1.72693:1.18665:-3.10589:-0.736651,root-345,-34.2833251953125,1.2910423242490842e-15,56,2,0
0,cat-330,test-leaf-117,test:b2-d2-i8:arbitrary:parent:t2:paligned:17,arbitrary,11,b2-d2-i8,1.3142080206307583e-06,parent-330,aligned,parent,1.04791:-1.44225:0.146491:-0.176483:0.408563:-1.03104:-1.88808:-0.250146:-0.420752:-4.76028:-2.55546:-1.74912:0.981179:-0.0172641:0.974835:1.7481:-0.524408:0.422541:0.414441:1.91648:2.04331:-0.924539:-2.13524:-0.710154:-0.659717:-0.399753:-0.465737:0.942411:0.372652:-0.998839:-1.87607:-1.11902:-0.121997:0.159272:-0.793318:-0.232798:-2.22198:0.953104:-0.707477:-0.256952:-1.77184:0.126184:-0.283996:2.72936:-1.89374:1.27705:0.806881:2.46887:-1.61462:-0.330292:-1.20762:0.541891:0.928003:-0.5595:-0.0513119:1.32733:0.128103:2.98612:-0.046289:-0.254722:-0.23077:-0.272732:-1.94642:-2.94785,root-345,-24.64935302734375,1.9720662602917827e-11,22,2,0
