baseline_target_logprob,component,donor_family,family,identity,layer,mode,model_id,revision,semantic,syntax,target_logprob_change
-1.497774600982666,ff,mapping:color,mapping:color,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,-0.005845904350280762
-1.0279550552368164,ff,arrow:color,arrow:color,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,-0.008483409881591797
-1.3027722835540771,ff,arrow:color,arrow:color,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,-0.0024209022521972656
-0.4456680119037628,ff,question:color,question:color,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,0.0010979175567626953
-0.3952460289001465,ff,question:color,question:color,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,-0.0025278329849243164
-0.642569899559021,ff,alternation:animal,alternation:animal,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-0.5749891996383667
-1.5554593801498413,ff,alternation:animal,alternation:animal,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-0.2261875867843628
-0.5352122187614441,ff,mapping:animal,mapping:animal,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,-0.003768026828765869
-0.44126006960868835,ff,mapping:animal,mapping:animal,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,0.009769707918167114
-1.734141230583191,ff,arrow:animal,arrow:animal,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,-0.014009237289428711
-0.9108942151069641,ff,arrow:animal,arrow:animal,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,-0.004271030426025391
-0.7575696110725403,ff,question:animal,question:animal,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,0.005106747150421143
-1.2352173328399658,ff,question:animal,question:animal,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,0.012124300003051758
-0.9698891043663025,ff,alternation:temperature,alternation:temperature,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,-0.3955530524253845
-0.694771409034729,ff,alternation:temperature,alternation:temperature,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,-0.24545514583587646
-0.3067984879016876,ff,mapping:temperature,mapping:temperature,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,0.010938167572021484
-0.28149354457855225,ff,mapping:temperature,mapping:temperature,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,0.008282363414764404
-0.9431058764457703,ff,arrow:temperature,arrow:temperature,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,0.006947696208953857
-0.6881223320960999,ff,arrow:temperature,arrow:temperature,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,0.013330578804016113
-0.49627211689949036,ff,question:temperature,question:temperature,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,-0.025173276662826538
-0.5766375660896301,ff,question:temperature,question:temperature,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,-0.017230510711669922
-1.809414267539978,ff,alternation:magnitude,alternation:magnitude,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,0.10723483562469482
-1.1689479351043701,ff,alternation:magnitude,alternation:magnitude,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,0.0676271915435791
-0.6392275094985962,ff,mapping:magnitude,mapping:magnitude,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,0.02113807201385498
-0.18370883166790009,ff,mapping:magnitude,mapping:magnitude,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,-0.000781714916229248
-1.142284870147705,ff,arrow:magnitude,arrow:magnitude,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,0.0023151636123657227
-0.9924983978271484,ff,arrow:magnitude,arrow:magnitude,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,0.029087841510772705
-0.31128254532814026,ff,question:magnitude,question:magnitude,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,0.01803925633430481
-0.949868381023407,ff,question:magnitude,question:magnitude,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,0.10045504570007324
-0.9206460118293762,ff,alternation:geography,alternation:geography,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-0.05208635330200195
-1.5245424509048462,ff,alternation:geography,alternation:geography,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-0.30407047271728516
-0.08081910014152527,ff,mapping:geography,mapping:geography,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,-0.00015414506196975708
-0.09825953096151352,ff,mapping:geography,mapping:geography,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,-0.000296667218208313
-0.9448333978652954,ff,arrow:geography,arrow:geography,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,-0.0009975433349609375
-2.138657569885254,ff,arrow:geography,arrow:geography,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,-0.013747215270996094
-0.33268964290618896,ff,question:geography,question:geography,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,0.004880666732788086
-0.7016850113868713,ff,question:geography,question:geography,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,-0.0012810230255126953
-1.97080397605896,ff,alternation:tense,alternation:tense,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,-0.33944010734558105
-2.077249050140381,ff,alternation:tense,alternation:tense,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,0.08603847026824951
-0.06130878999829292,ff,mapping:tense,mapping:tense,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.0013172142207622528
-0.0621170736849308,ff,mapping:tense,mapping:tense,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.0010171569883823395
-0.6350164413452148,ff,arrow:tense,arrow:tense,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,-0.010060429573059082
-0.47608327865600586,ff,arrow:tense,arrow:tense,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,0.003147900104522705
-0.3218518793582916,ff,question:tense,question:tense,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,-0.009500503540039062
-0.33328571915626526,ff,question:tense,question:tense,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,0.006998926401138306
-1.1992031335830688,ff,alternation:direction,alternation:direction,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,alternation,-0.25848090648651123
-0.4335789084434509,ff,alternation:direction,alternation:direction,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,alternation,-0.6313199400901794
-0.5920091271400452,ff,mapping:direction,mapping:direction,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,mapping,0.020425260066986084
-0.29745420813560486,ff,mapping:direction,mapping:direction,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,mapping,0.01069977879524231
-2.4165139198303223,ff,arrow:direction,arrow:direction,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,arrow,0.028255224227905273
-1.2362991571426392,ff,arrow:direction,arrow:direction,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,arrow,0.0210113525390625
-0.37534359097480774,ff,question:direction,question:direction,2,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,question,0.00733637809753418
-0.31869152188301086,ff,question:direction,question:direction,3,0,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,question,0.014594584703445435
-2.7236595153808594,ff,arrow:number,alternation:number,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,alternation,-0.4539642333984375
-1.1689479351043701,ff,arrow:number,alternation:number,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,alternation,0.153045654296875
-0.5363903045654297,ff,alternation:number,mapping:number,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,mapping,0.050709158182144165
-0.18370883166790009,ff,alternation:number,mapping:number,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,mapping,-0.02196688950061798
-1.0664994716644287,ff,alternation:number,arrow:number,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,arrow,0.4731522798538208
-0.9924983978271484,ff,alternation:number,arrow:number,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,arrow,0.5819984972476959
-1.068599820137024,ff,alternation:number,question:number,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,question,0.08903896808624268
-0.949868381023407,ff,alternation:number,question:number,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,question,0.46075403690338135
-1.3929387331008911,ff,arrow:color,alternation:color,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,alternation,-0.3290262222290039
-1.6863932609558105,ff,arrow:color,alternation:color,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,alternation,0.03859508037567139
-0.45522192120552063,ff,alternation:color,mapping:color,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,-0.06516149640083313
-1.497774600982666,ff,alternation:color,mapping:color,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,0.3011741638183594
-1.0279550552368164,ff,alternation:color,arrow:color,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,0.4378305673599243
-1.3027722835540771,ff,alternation:color,arrow:color,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,0.020826101303100586
-0.4456680119037628,ff,alternation:color,question:color,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,0.21332494914531708
-0.3952460289001465,ff,alternation:color,question:color,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,0.10469752550125122
-0.642569899559021,ff,arrow:animal,alternation:animal,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-1.5576859712600708
-1.5554593801498413,ff,arrow:animal,alternation:animal,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-0.47158825397491455
-0.5352122187614441,ff,alternation:animal,mapping:animal,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,-0.020071685314178467
-0.44126006960868835,ff,alternation:animal,mapping:animal,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,-0.17928573489189148
-1.734141230583191,ff,alternation:animal,arrow:animal,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,0.13605153560638428
-0.9108942151069641,ff,alternation:animal,arrow:animal,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,0.10366261005401611
-0.7575696110725403,ff,alternation:animal,question:animal,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,-0.2095012068748474
-1.2352173328399658,ff,alternation:animal,question:animal,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,0.07340681552886963
-0.9698891043663025,ff,arrow:temperature,alternation:temperature,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,-0.8568386435508728
-0.694771409034729,ff,arrow:temperature,alternation:temperature,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,-0.10497081279754639
-0.3067984879016876,ff,alternation:temperature,mapping:temperature,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,-0.03245118260383606
-0.28149354457855225,ff,alternation:temperature,mapping:temperature,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,-0.11674767732620239
-0.9431058764457703,ff,alternation:temperature,arrow:temperature,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,0.31514644622802734
-0.6881223320960999,ff,alternation:temperature,arrow:temperature,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,0.3388639986515045
-0.49627211689949036,ff,alternation:temperature,question:temperature,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,-0.18064484000205994
-0.5766375660896301,ff,alternation:temperature,question:temperature,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,-0.038384974002838135
-1.809414267539978,ff,arrow:magnitude,alternation:magnitude,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,-0.07844805717468262
-1.1689479351043701,ff,arrow:magnitude,alternation:magnitude,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,0.10583055019378662
-0.6392275094985962,ff,alternation:magnitude,mapping:magnitude,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,0.056509554386138916
-0.18370883166790009,ff,alternation:magnitude,mapping:magnitude,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,-0.12148471176624298
-1.142284870147705,ff,alternation:magnitude,arrow:magnitude,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,0.34995269775390625
-0.9924983978271484,ff,alternation:magnitude,arrow:magnitude,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,0.6083834767341614
-0.31128254532814026,ff,alternation:magnitude,question:magnitude,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,0.05076116323471069
-0.949868381023407,ff,alternation:magnitude,question:magnitude,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,0.21465730667114258
-0.9206460118293762,ff,arrow:geography,alternation:geography,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-0.5176758170127869
-1.5245424509048462,ff,arrow:geography,alternation:geography,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,0.29888439178466797
-0.08081910014152527,ff,alternation:geography,mapping:geography,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,-0.11649084091186523
-0.09825953096151352,ff,alternation:geography,mapping:geography,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,-0.04523826390504837
-0.9448333978652954,ff,alternation:geography,arrow:geography,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,0.25037598609924316
-2.138657569885254,ff,alternation:geography,arrow:geography,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,1.0340676307678223
-0.33268964290618896,ff,alternation:geography,question:geography,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,0.09496630728244781
-0.7016850113868713,ff,alternation:geography,question:geography,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,0.09241563081741333
-1.97080397605896,ff,arrow:tense,alternation:tense,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,-0.33037447929382324
-2.077249050140381,ff,arrow:tense,alternation:tense,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,-0.8414475917816162
-0.06130878999829292,ff,alternation:tense,mapping:tense,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.002828601747751236
-0.0621170736849308,ff,alternation:tense,mapping:tense,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.04881615564227104
-0.6350164413452148,ff,alternation:tense,arrow:tense,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,0.04099935293197632
-0.47608327865600586,ff,alternation:tense,arrow:tense,3,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,-0.5432348251342773
-0.3218518793582916,ff,alternation:tense,question:tense,2,0,replace_syntax_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,0.044772595167160034
