accuracy,architecture,heads,layers,mean_margin,model_seed,n,position_mode,required_path,split,template_id,tree_seed,width
0.5,L8_W64_H4,4,8,0.0034699440002441406,23,16,aligned,12,test,0,307,64
0.5,L8_W64_H4,4,8,0.009880900382995605,23,16,randomized,12,test,0,101,64
0.5,L8_W64_H4,4,8,0.01566755771636963,23,16,randomized,12,test,0,211,64
0.5,L8_W64_H4,4,8,0.001598954200744629,23,16,randomized,12,test,0,307,64
0.5,L8_W64_H4,4,8,0.008917570114135742,23,16,aligned,12,test,1,101,64
0.5,L8_W64_H4,4,8,0.012828946113586426,23,16,aligned,12,test,1,211,64
0.5,L8_W64_H4,4,8,0.0032558441162109375,23,16,aligned,12,test,1,307,64
0.5,L8_W64_H4,4,8,0.009576201438903809,23,16,randomized,12,test,1,101,64
0.5,L8_W64_H4,4,8,0.01565408706665039,23,16,randomized,12,test,1,211,64
0.5,L8_W64_H4,4,8,0.001314401626586914,23,16,randomized,12,test,1,307,64
0.5625,L8_W64_H4,4,8,0.009934186935424805,23,16,aligned,12,test,2,101,64
0.5,L8_W64_H4,4,8,0.012651324272155762,23,16,aligned,12,test,2,211,64
0.5,L8_W64_H4,4,8,0.0031862258911132812,23,16,aligned,12,test,2,307,64
0.5,L8_W64_H4,4,8,0.008089303970336914,23,16,randomized,12,test,2,101,64
0.5,L8_W64_H4,4,8,0.013822197914123535,23,16,randomized,12,test,2,211,64
0.5,L8_W64_H4,4,8,0.003613114356994629,23,16,randomized,12,test,2,307,64
0.5,L8_W64_H4,4,8,0.009604454040527344,23,16,aligned,12,test,3,101,64
0.5625,L8_W64_H4,4,8,0.012172698974609375,23,16,aligned,12,test,3,211,64
0.5,L8_W64_H4,4,8,0.003557562828063965,23,16,aligned,12,test,3,307,64
0.5625,L8_W64_H4,4,8,0.008246660232543945,23,16,randomized,12,test,3,101,64
0.5,L8_W64_H4,4,8,0.013232111930847168,23,16,randomized,12,test,3,211,64
0.5,L8_W64_H4,4,8,0.0028443336486816406,23,16,randomized,12,test,3,307,64
0.5,L8_W64_H4,4,8,0.008004307746887207,23,16,aligned,16,test,0,101,64
0.5,L8_W64_H4,4,8,-0.005366921424865723,23,16,aligned,16,test,0,211,64
0.5,L8_W64_H4,4,8,0.0052596330642700195,23,16,aligned,16,test,0,307,64
0.5,L8_W64_H4,4,8,0.006720900535583496,23,16,randomized,16,test,0,101,64
0.5,L8_W64_H4,4,8,-0.003618478775024414,23,16,randomized,16,test,0,211,64
0.5,L8_W64_H4,4,8,0.0040395259857177734,23,16,randomized,16,test,0,307,64
0.5,L8_W64_H4,4,8,0.008594155311584473,23,16,aligned,16,test,1,101,64
0.5,L8_W64_H4,4,8,-0.0059871673583984375,23,16,aligned,16,test,1,211,64
0.5,L8_W64_H4,4,8,0.005348086357116699,23,16,aligned,16,test,1,307,64
0.5,L8_W64_H4,4,8,0.0068781375885009766,23,16,randomized,16,test,1,101,64
0.5,L8_W64_H4,4,8,-0.0035060644149780273,23,16,randomized,16,test,1,211,64
0.5,L8_W64_H4,4,8,0.004038453102111816,23,16,randomized,16,test,1,307,64
0.5,L8_W64_H4,4,8,0.009008169174194336,23,16,aligned,16,test,2,101,64
0.5,L8_W64_H4,4,8,-0.005301952362060547,23,16,aligned,16,test,2,211,64
0.5,L8_W64_H4,4,8,0.005480766296386719,23,16,aligned,16,test,2,307,64
0.5,L8_W64_H4,4,8,0.01068115234375,23,16,randomized,16,test,2,101,64
0.4375,L8_W64_H4,4,8,-0.003129243850708008,23,16,randomized,16,test,2,211,64
0.5,L8_W64_H4,4,8,0.007157325744628906,23,16,randomized,16,test,2,307,64
0.5,L8_W64_H4,4,8,0.008671760559082031,23,16,aligned,16,test,3,101,64
0.5,L8_W64_H4,4,8,-0.0064127445220947266,23,16,aligned,16,test,3,211,64
0.5,L8_W64_H4,4,8,0.005360960960388184,23,16,aligned,16,test,3,307,64
0.5,L8_W64_H4,4,8,0.010211586952209473,23,16,randomized,16,test,3,101,64
0.5,L8_W64_H4,4,8,-0.0035643577575683594,23,16,randomized,16,test,3,211,64
0.5,L8_W64_H4,4,8,0.0075719356536865234,23,16,randomized,16,test,3,307,64
0.5,L8_W64_H4,4,8,-0.006920814514160156,23,16,aligned,2,test,0,101,64
0.5,L8_W64_H4,4,8,-0.0060721635818481445,23,16,aligned,2,test,0,211,64
0.5625,L8_W64_H4,4,8,0.0033178329467773438,23,16,aligned,2,test,0,307,64
0.5,L8_W64_H4,4,8,-0.0032433271408081055,23,16,randomized,2,test,0,101,64
0.5,L8_W64_H4,4,8,-0.005559325218200684,23,16,randomized,2,test,0,211,64
0.5625,L8_W64_H4,4,8,2.1338462829589844e-05,23,16,randomized,2,test,0,307,64
0.5,L8_W64_H4,4,8,-0.005744218826293945,23,16,aligned,2,test,1,101,64
0.5,L8_W64_H4,4,8,-0.005763888359069824,23,16,aligned,2,test,1,211,64
0.5625,L8_W64_H4,4,8,0.003018975257873535,23,16,aligned,2,test,1,307,64
0.5,L8_W64_H4,4,8,-0.0029212236404418945,23,16,randomized,2,test,1,101,64
0.5,L8_W64_H4,4,8,-0.005393505096435547,23,16,randomized,2,test,1,211,64
0.5625,L8_W64_H4,4,8,-0.0005660057067871094,23,16,randomized,2,test,1,307,64
0.4375,L8_W64_H4,4,8,-0.007648468017578125,23,16,aligned,2,test,2,101,64
0.5,L8_W64_H4,4,8,-0.006462454795837402,23,16,aligned,2,test,2,211,64
0.5625,L8_W64_H4,4,8,0.0033080577850341797,23,16,aligned,2,test,2,307,64
0.5,L8_W64_H4,4,8,-0.006885647773742676,23,16,randomized,2,test,2,101,64
0.5,L8_W64_H4,4,8,-0.0037512779235839844,23,16,randomized,2,test,2,211,64
0.5625,L8_W64_H4,4,8,0.0017852783203125,23,16,randomized,2,test,2,307,64
0.5,L8_W64_H4,4,8,-0.006945371627807617,23,16,aligned,2,test,3,101,64
0.5,L8_W64_H4,4,8,-0.005850315093994141,23,16,aligned,2,test,3,211,64
0.5625,L8_W64_H4,4,8,0.003121614456176758,23,16,aligned,2,test,3,307,64
0.5,L8_W64_H4,4,8,-0.007534384727478027,23,16,randomized,2,test,3,101,64
0.5,L8_W64_H4,4,8,-0.003116607666015625,23,16,randomized,2,test,3,211,64
0.5625,L8_W64_H4,4,8,0.0026140213012695312,23,16,randomized,2,test,3,307,64
0.625,L8_W64_H4,4,8,-0.0025284290313720703,23,16,aligned,3,test,0,101,64
0.5625,L8_W64_H4,4,8,0.019402265548706055,23,16,aligned,3,test,0,211,64
0.5625,L8_W64_H4,4,8,0.0058165788650512695,23,16,aligned,3,test,0,307,64
0.5,L8_W64_H4,4,8,-0.004309535026550293,23,16,randomized,3,test,0,101,64
0.5,L8_W64_H4,4,8,0.01840841770172119,23,16,randomized,3,test,0,211,64
0.5,L8_W64_H4,4,8,0.0059356689453125,23,16,randomized,3,test,0,307,64
0.5,L8_W64_H4,4,8,-0.0024437904357910156,23,16,aligned,3,test,1,101,64
0.4375,L8_W64_H4,4,8,0.01921069622039795,23,16,aligned,3,test,1,211,64
0.4375,L8_W64_H4,4,8,0.004669547080993652,23,16,aligned,3,test,1,307,64
0.5,L8_W64_H4,4,8,-0.0026242733001708984,23,16,randomized,3,test,1,101,64
0.5,L8_W64_H4,4,8,0.0183866024017334,23,16,randomized,3,test,1,211,64
0.4375,L8_W64_H4,4,8,0.006697177886962891,23,16,randomized,3,test,1,307,64
0.625,L8_W64_H4,4,8,-0.002917647361755371,23,16,aligned,3,test,2,101,64
0.625,L8_W64_H4,4,8,0.01979076862335205,23,16,aligned,3,test,2,211,64
0.5625,L8_W64_H4,4,8,0.006685614585876465,23,16,aligned,3,test,2,307,64
0.5,L8_W64_H4,4,8,-0.0031778812408447266,23,16,randomized,3,test,2,101,64
0.5,L8_W64_H4,4,8,0.01894080638885498,23,16,randomized,3,test,2,211,64
0.5,L8_W64_H4,4,8,0.0028100013732910156,23,16,randomized,3,test,2,307,64
0.5,L8_W64_H4,4,8,-0.003102421760559082,23,16,aligned,3,test,3,101,64
0.4375,L8_W64_H4,4,8,0.01748073101043701,23,16,aligned,3,test,3,211,64
0.5,L8_W64_H4,4,8,0.00516355037689209,23,16,aligned,3,test,3,307,64
0.5,L8_W64_H4,4,8,-0.0029920339584350586,23,16,randomized,3,test,3,101,64
0.5,L8_W64_H4,4,8,0.018590092658996582,23,16,randomized,3,test,3,211,64
0.5,L8_W64_H4,4,8,0.00451207160949707,23,16,randomized,3,test,3,307,64
0.625,L8_W64_H4,4,8,0.0108262300491333,23,16,aligned,4,test,0,101,64
0.375,L8_W64_H4,4,8,-0.009882450103759766,23,16,aligned,4,test,0,211,64
0.5,L8_W64_H4,4,8,0.0069321393966674805,23,16,aligned,4,test,0,307,64
0.5625,L8_W64_H4,4,8,0.0074503421783447266,23,16,randomized,4,test,0,101,64
0.375,L8_W64_H4,4,8,-0.011059403419494629,23,16,randomized,4,test,0,211,64
0.5,L8_W64_H4,4,8,0.010661840438842773,23,16,randomized,4,test,0,307,64
0.5625,L8_W64_H4,4,8,0.01130366325378418,23,16,aligned,4,test,1,101,64
0.375,L8_W64_H4,4,8,-0.01025843620300293,23,16,aligned,4,test,1,211,64
0.5,L8_W64_H4,4,8,0.008257865905761719,23,16,aligned,4,test,1,307,64
0.5625,L8_W64_H4,4,8,0.008423686027526855,23,16,randomized,4,test,1,101,64
0.375,L8_W64_H4,4,8,-0.010530948638916016,23,16,randomized,4,test,1,211,64
0.5,L8_W64_H4,4,8,0.009908318519592285,23,16,randomized,4,test,1,307,64
0.625,L8_W64_H4,4,8,0.010412454605102539,23,16,aligned,4,test,2,101,64
0.4375,L8_W64_H4,4,8,-0.010484576225280762,23,16,aligned,4,test,2,211,64
0.5,L8_W64_H4,4,8,0.006559967994689941,23,16,aligned,4,test,2,307,64
0.5625,L8_W64_H4,4,8,0.01429140567779541,23,16,randomized,4,test,2,101,64
0.375,L8_W64_H4,4,8,-0.014973282814025879,23,16,randomized,4,test,2,211,64
0.5,L8_W64_H4,4,8,0.008660316467285156,23,16,randomized,4,test,2,307,64
0.5625,L8_W64_H4,4,8,0.009788990020751953,23,16,aligned,4,test,3,101,64
0.4375,L8_W64_H4,4,8,-0.00845026969909668,23,16,aligned,4,test,3,211,64
0.5,L8_W64_H4,4,8,0.007511019706726074,23,16,aligned,4,test,3,307,64
0.5625,L8_W64_H4,4,8,0.013254046440124512,23,16,randomized,4,test,3,101,64
0.375,L8_W64_H4,4,8,-0.01390838623046875,23,16,randomized,4,test,3,211,64
0.5,L8_W64_H4,4,8,0.009285449981689453,23,16,randomized,4,test,3,307,64
0.5,L8_W64_H4,4,8,-0.0057097673416137695,23,16,aligned,6,test,0,101,64
0.4375,L8_W64_H4,4,8,-0.005889415740966797,23,16,aligned,6,test,0,211,64
0.5,L8_W64_H4,4,8,0.0005921125411987305,23,16,aligned,6,test,0,307,64
0.5,L8_W64_H4,4,8,-0.0068471431732177734,23,16,randomized,6,test,0,101,64
0.4375,L8_W64_H4,4,8,0.0020704269409179688,23,16,randomized,6,test,0,211,64
0.5,L8_W64_H4,4,8,1.0967254638671875e-05,23,16,randomized,6,test,0,307,64
0.5,L8_W64_H4,4,8,-0.004487276077270508,23,16,aligned,6,test,1,101,64
0.4375,L8_W64_H4,4,8,-0.004796743392944336,23,16,aligned,6,test,1,211,64
0.5,L8_W64_H4,4,8,-0.0016331672668457031,23,16,aligned,6,test,1,307,64
0.5,L8_W64_H4,4,8,-0.006447434425354004,23,16,randomized,6,test,1,101,64
0.5,L8_W64_H4,4,8,0.0017300844192504883,23,16,randomized,6,test,1,211,64
0.5,L8_W64_H4,4,8,-0.00014889240264892578,23,16,randomized,6,test,1,307,64
0.5,L8_W64_H4,4,8,-0.005939364433288574,23,16,aligned,6,test,2,101,64
0.4375,L8_W64_H4,4,8,-0.005284428596496582,23,16,aligned,6,test,2,211,64
0.5,L8_W64_H4,4,8,-0.00016880035400390625,23,16,aligned,6,test,2,307,64
0.5,L8_W64_H4,4,8,-0.007606029510498047,23,16,randomized,6,test,2,101,64
0.5,L8_W64_H4,4,8,-0.009212374687194824,23,16,randomized,6,test,2,211,64
0.5,L8_W64_H4,4,8,-0.007595539093017578,23,16,randomized,6,test,2,307,64
0.5,L8_W64_H4,4,8,-0.0056438446044921875,23,16,aligned,6,test,3,101,64
0.4375,L8_W64_H4,4,8,-0.0053195953369140625,23,16,aligned,6,test,3,211,64
0.5,L8_W64_H4,4,8,-0.0025086402893066406,23,16,aligned,6,test,3,307,64
0.5,L8_W64_H4,4,8,-0.007099628448486328,23,16,randomized,6,test,3,101,64
0.5,L8_W64_H4,4,8,-0.009158134460449219,23,16,randomized,6,test,3,211,64
0.5,L8_W64_H4,4,8,-0.008440136909484863,23,16,randomized,6,test,3,307,64
0.5,L8_W64_H4,4,8,-0.0019432306289672852,23,16,aligned,8,test,0,101,64
0.5,L8_W64_H4,4,8,0.007187008857727051,23,16,aligned,8,test,0,211,64
0.5,L8_W64_H4,4,8,0.006934046745300293,23,16,aligned,8,test,0,307,64
0.5,L8_W64_H4,4,8,-0.004078865051269531,23,16,randomized,8,test,0,101,64
0.5,L8_W64_H4,4,8,0.0083390474319458,23,16,randomized,8,test,0,211,64
0.5,L8_W64_H4,4,8,0.008590340614318848,23,16,randomized,8,test,0,307,64
0.5,L8_W64_H4,4,8,-0.002156972885131836,23,16,aligned,8,test,1,101,64
0.5,L8_W64_H4,4,8,0.008421540260314941,23,16,aligned,8,test,1,211,64
0.5,L8_W64_H4,4,8,0.006234645843505859,23,16,aligned,8,test,1,307,64
0.5,L8_W64_H4,4,8,-0.003798365592956543,23,16,randomized,8,test,1,101,64
0.5,L8_W64_H4,4,8,0.008568406105041504,23,16,randomized,8,test,1,211,64
0.5,L8_W64_H4,4,8,0.00824129581451416,23,16,randomized,8,test,1,307,64
0.5,L8_W64_H4,4,8,-0.0024303197860717773,23,16,aligned,8,test,2,101,64
0.5,L8_W64_H4,4,8,0.008104681968688965,23,16,aligned,8,test,2,211,64
0.5,L8_W64_H4,4,8,0.006102085113525391,23,16,aligned,8,test,2,307,64
0.5,L8_W64_H4,4,8,-0.0038907527923583984,23,16,randomized,8,test,2,101,64
0.5,L8_W64_H4,4,8,0.00821542739868164,23,16,randomized,8,test,2,211,64
0.5,L8_W64_H4,4,8,0.005664825439453125,23,16,randomized,8,test,2,307,64
0.5,L8_W64_H4,4,8,-0.0019570589065551758,23,16,aligned,8,test,3,101,64
0.5,L8_W64_H4,4,8,0.008329391479492188,23,16,aligned,8,test,3,211,64
0.5,L8_W64_H4,4,8,0.006144881248474121,23,16,aligned,8,test,3,307,64
0.5,L8_W64_H4,4,8,-0.0035161972045898438,23,16,randomized,8,test,3,101,64
0.5,L8_W64_H4,4,8,0.008758783340454102,23,16,randomized,8,test,3,211,64
0.5,L8_W64_H4,4,8,0.005162477493286133,23,16,randomized,8,test,3,307,64
0.4375,L8_W64_H4,4,8,-0.014117956161499023,23,16,aligned,1,validation,0,101,64
0.5,L8_W64_H4,4,8,0.009609460830688477,23,16,aligned,1,validation,0,211,64
0.5,L8_W64_H4,4,8,-0.00861203670501709,23,16,aligned,1,validation,0,307,64
0.375,L8_W64_H4,4,8,-0.018221497535705566,23,16,randomized,1,validation,0,101,64
0.5625,L8_W64_H4,4,8,0.006929755210876465,23,16,randomized,1,validation,0,211,64
0.4375,L8_W64_H4,4,8,-0.0041277408599853516,23,16,randomized,1,validation,0,307,64
0.4375,L8_W64_H4,4,8,-0.013626813888549805,23,16,aligned,1,validation,1,101,64
0.5,L8_W64_H4,4,8,0.008161783218383789,23,16,aligned,1,validation,1,211,64
0.5,L8_W64_H4,4,8,-0.008165836334228516,23,16,aligned,1,validation,1,307,64
0.375,L8_W64_H4,4,8,-0.01827681064605713,23,16,randomized,1,validation,1,101,64
0.5625,L8_W64_H4,4,8,0.00652921199798584,23,16,randomized,1,validation,1,211,64
0.4375,L8_W64_H4,4,8,-0.0038477182388305664,23,16,randomized,1,validation,1,307,64
0.4375,L8_W64_H4,4,8,-0.013849258422851562,23,16,aligned,1,validation,2,101,64
0.5625,L8_W64_H4,4,8,0.011329293251037598,23,16,aligned,1,validation,2,211,64
0.4375,L8_W64_H4,4,8,-0.008681774139404297,23,16,aligned,1,validation,2,307,64
0.4375,L8_W64_H4,4,8,-0.014769315719604492,23,16,randomized,1,validation,2,101,64
0.5,L8_W64_H4,4,8,0.007619142532348633,23,16,randomized,1,validation,2,211,64
0.4375,L8_W64_H4,4,8,-0.008603215217590332,23,16,randomized,1,validation,2,307,64
0.4375,L8_W64_H4,4,8,-0.013523578643798828,23,16,aligned,1,validation,3,101,64
0.5,L8_W64_H4,4,8,0.008873224258422852,23,16,aligned,1,validation,3,211,64
0.5,L8_W64_H4,4,8,-0.0079270601272583,23,16,aligned,1,validation,3,307,64
0.4375,L8_W64_H4,4,8,-0.014782309532165527,23,16,randomized,1,validation,3,101,64
0.5,L8_W64_H4,4,8,0.006803989410400391,23,16,randomized,1,validation,3,211,64
0.5,L8_W64_H4,4,8,-0.008177042007446289,23,16,randomized,1,validation,3,307,64
0.5,L8_W64_H4,4,8,-0.0004292726516723633,23,16,aligned,12,validation,0,101,64
0.625,L8_W64_H4,4,8,0.016880154609680176,23,16,aligned,12,validation,0,211,64
0.5,L8_W64_H4,4,8,-0.007379889488220215,23,16,aligned,12,validation,0,307,64
0.5,L8_W64_H4,4,8,0.0014224052429199219,23,16,randomized,12,validation,0,101,64
0.625,L8_W64_H4,4,8,0.02067244052886963,23,16,randomized,12,validation,0,211,64
0.5,L8_W64_H4,4,8,-0.008121490478515625,23,16,randomized,12,validation,0,307,64
0.5,L8_W64_H4,4,8,-8.404254913330078e-05,23,16,aligned,12,validation,1,101,64
0.625,L8_W64_H4,4,8,0.017051219940185547,23,16,aligned,12,validation,1,211,64
0.5,L8_W64_H4,4,8,-0.007767438888549805,23,16,aligned,12,validation,1,307,64
0.5,L8_W64_H4,4,8,0.0010390281677246094,23,16,randomized,12,validation,1,101,64
0.625,L8_W64_H4,4,8,0.02052593231201172,23,16,randomized,12,validation,1,211,64
0.5,L8_W64_H4,4,8,-0.008473753929138184,23,16,randomized,12,validation,1,307,64
0.5,L8_W64_H4,4,8,-0.0007207393646240234,23,16,aligned,12,validation,2,101,64
0.625,L8_W64_H4,4,8,0.016968607902526855,23,16,aligned,12,validation,2,211,64
0.5,L8_W64_H4,4,8,-0.00720369815826416,23,16,aligned,12,validation,2,307,64
0.5,L8_W64_H4,4,8,-0.00209808349609375,23,16,randomized,12,validation,2,101,64
0.5625,L8_W64_H4,4,8,0.01697540283203125,23,16,randomized,12,validation,2,211,64
0.5,L8_W64_H4,4,8,-0.0068852901458740234,23,16,randomized,12,validation,2,307,64
0.5,L8_W64_H4,4,8,-0.0007617473602294922,23,16,aligned,12,validation,3,101,64
0.625,L8_W64_H4,4,8,0.016935229301452637,23,16,aligned,12,validation,3,211,64
0.5,L8_W64_H4,4,8,-0.00716555118560791,23,16,aligned,12,validation,3,307,64
0.5,L8_W64_H4,4,8,-0.0018618106842041016,23,16,randomized,12,validation,3,101,64
0.5625,L8_W64_H4,4,8,0.017050862312316895,23,16,randomized,12,validation,3,211,64
0.5,L8_W64_H4,4,8,-0.006982207298278809,23,16,randomized,12,validation,3,307,64
0.5,L8_W64_H4,4,8,-0.0065212249755859375,23,16,aligned,16,validation,0,101,64
0.5,L8_W64_H4,4,8,0.009851574897766113,23,16,aligned,16,validation,0,211,64
0.5,L8_W64_H4,4,8,0.007770657539367676,23,16,aligned,16,validation,0,307,64
0.5,L8_W64_H4,4,8,-0.006139993667602539,23,16,randomized,16,validation,0,101,64
0.5,L8_W64_H4,4,8,0.011573076248168945,23,16,randomized,16,validation,0,211,64
0.5,L8_W64_H4,4,8,0.004636049270629883,23,16,randomized,16,validation,0,307,64
0.5,L8_W64_H4,4,8,-0.006706118583679199,23,16,aligned,16,validation,1,101,64
0.5,L8_W64_H4,4,8,0.009682536125183105,23,16,aligned,16,validation,1,211,64
0.5,L8_W64_H4,4,8,0.008224010467529297,23,16,aligned,16,validation,1,307,64
0.5,L8_W64_H4,4,8,-0.006675362586975098,23,16,randomized,16,validation,1,101,64
0.5,L8_W64_H4,4,8,0.012143135070800781,23,16,randomized,16,validation,1,211,64
0.5,L8_W64_H4,4,8,0.004344940185546875,23,16,randomized,16,validation,1,307,64
0.5,L8_W64_H4,4,8,-0.007089018821716309,23,16,aligned,16,validation,2,101,64
0.5,L8_W64_H4,4,8,0.010406970977783203,23,16,aligned,16,validation,2,211,64
0.5,L8_W64_H4,4,8,0.007203578948974609,23,16,aligned,16,validation,2,307,64
0.5,L8_W64_H4,4,8,-0.005129694938659668,23,16,randomized,16,validation,2,101,64
0.5,L8_W64_H4,4,8,0.012079715728759766,23,16,randomized,16,validation,2,211,64
0.5,L8_W64_H4,4,8,0.008333921432495117,23,16,randomized,16,validation,2,307,64
0.5,L8_W64_H4,4,8,-0.007619023323059082,23,16,aligned,16,validation,3,101,64
0.5,L8_W64_H4,4,8,0.009984612464904785,23,16,aligned,16,validation,3,211,64
0.5,L8_W64_H4,4,8,0.007137775421142578,23,16,aligned,16,validation,3,307,64
0.5,L8_W64_H4,4,8,-0.005382418632507324,23,16,randomized,16,validation,3,101,64
0.5,L8_W64_H4,4,8,0.011902928352355957,23,16,randomized,16,validation,3,211,64
0.5,L8_W64_H4,4,8,0.008792996406555176,23,16,randomized,16,validation,3,307,64
0.4375,L8_W64_H4,4,8,-0.003009796142578125,23,16,aligned,2,validation,0,101,64
0.75,L8_W64_H4,4,8,0.02201831340789795,23,16,aligned,2,validation,0,211,64
0.5,L8_W64_H4,4,8,-0.007688641548156738,23,16,aligned,2,validation,0,307,64
0.5,L8_W64_H4,4,8,0.0009462833404541016,23,16,randomized,2,validation,0,101,64
0.75,L8_W64_H4,4,8,0.018201589584350586,23,16,randomized,2,validation,0,211,64
0.5625,L8_W64_H4,4,8,-0.00921165943145752,23,16,randomized,2,validation,0,307,64
0.5,L8_W64_H4,4,8,-0.0017265081405639648,23,16,aligned,2,validation,1,101,64
0.8125,L8_W64_H4,4,8,0.02178025245666504,23,16,aligned,2,validation,1,211,64
0.4375,L8_W64_H4,4,8,-0.007011890411376953,23,16,aligned,2,validation,1,307,64
0.5,L8_W64_H4,4,8,0.0013861656188964844,23,16,randomized,2,validation,1,101,64
0.75,L8_W64_H4,4,8,0.01835191249847412,23,16,randomized,2,validation,1,211,64
0.5,L8_W64_H4,4,8,-0.009601831436157227,23,16,randomized,2,validation,1,307,64
0.4375,L8_W64_H4,4,8,-0.002599358558654785,23,16,aligned,2,validation,2,101,64
0.6875,L8_W64_H4,4,8,0.022642016410827637,23,16,aligned,2,validation,2,211,64
0.5625,L8_W64_H4,4,8,-0.008258819580078125,23,16,aligned,2,validation,2,307,64
0.375,L8_W64_H4,4,8,-0.002975940704345703,23,16,randomized,2,validation,2,101,64
0.75,L8_W64_H4,4,8,0.020437121391296387,23,16,randomized,2,validation,2,211,64
0.5625,L8_W64_H4,4,8,-0.006504416465759277,23,16,randomized,2,validation,2,307,64
0.4375,L8_W64_H4,4,8,-0.002105236053466797,23,16,aligned,2,validation,3,101,64
0.75,L8_W64_H4,4,8,0.021935224533081055,23,16,aligned,2,validation,3,211,64
0.5,L8_W64_H4,4,8,-0.007678985595703125,23,16,aligned,2,validation,3,307,64
0.375,L8_W64_H4,4,8,-0.0032806396484375,23,16,randomized,2,validation,3,101,64
0.75,L8_W64_H4,4,8,0.020558595657348633,23,16,randomized,2,validation,3,211,64
0.5625,L8_W64_H4,4,8,-0.005493283271789551,23,16,randomized,2,validation,3,307,64
0.5625,L8_W64_H4,4,8,0.006631135940551758,23,16,aligned,3,validation,0,101,64
0.3125,L8_W64_H4,4,8,-0.01920008659362793,23,16,aligned,3,validation,0,211,64
0.375,L8_W64_H4,4,8,-0.017394542694091797,23,16,aligned,3,validation,0,307,64
0.5,L8_W64_H4,4,8,0.004615426063537598,23,16,randomized,3,validation,0,101,64
0.4375,L8_W64_H4,4,8,-0.01809513568878174,23,16,randomized,3,validation,0,211,64
0.3125,L8_W64_H4,4,8,-0.016246676445007324,23,16,randomized,3,validation,0,307,64
0.5625,L8_W64_H4,4,8,0.006408214569091797,23,16,aligned,3,validation,1,101,64
0.375,L8_W64_H4,4,8,-0.019454598426818848,23,16,aligned,3,validation,1,211,64
0.3125,L8_W64_H4,4,8,-0.01819133758544922,23,16,aligned,3,validation,1,307,64
0.5,L8_W64_H4,4,8,0.006001114845275879,23,16,randomized,3,validation,1,101,64
0.4375,L8_W64_H4,4,8,-0.017983317375183105,23,16,randomized,3,validation,1,211,64
0.3125,L8_W64_H4,4,8,-0.01615440845489502,23,16,randomized,3,validation,1,307,64
0.5,L8_W64_H4,4,8,0.006961226463317871,23,16,aligned,3,validation,2,101,64
0.3125,L8_W64_H4,4,8,-0.019254684448242188,23,16,aligned,3,validation,2,211,64
0.375,L8_W64_H4,4,8,-0.01739346981048584,23,16,aligned,3,validation,2,307,64
0.5,L8_W64_H4,4,8,0.005729556083679199,23,16,randomized,3,validation,2,101,64
0.4375,L8_W64_H4,4,8,-0.018064498901367188,23,16,randomized,3,validation,2,211,64
0.375,L8_W64_H4,4,8,-0.01933598518371582,23,16,randomized,3,validation,2,307,64
0.5625,L8_W64_H4,4,8,0.006133079528808594,23,16,aligned,3,validation,3,101,64
0.3125,L8_W64_H4,4,8,-0.01916980743408203,23,16,aligned,3,validation,3,211,64
0.3125,L8_W64_H4,4,8,-0.017058849334716797,23,16,aligned,3,validation,3,307,64
0.5,L8_W64_H4,4,8,0.0063364505767822266,23,16,randomized,3,validation,3,101,64
0.4375,L8_W64_H4,4,8,-0.01680624485015869,23,16,randomized,3,validation,3,211,64
0.375,L8_W64_H4,4,8,-0.01766049861907959,23,16,randomized,3,validation,3,307,64
0.6875,L8_W64_H4,4,8,0.010807991027832031,23,16,aligned,4,validation,0,101,64
0.4375,L8_W64_H4,4,8,-0.016756772994995117,23,16,aligned,4,validation,0,211,64
0.4375,L8_W64_H4,4,8,-0.008562922477722168,23,16,aligned,4,validation,0,307,64
0.4375,L8_W64_H4,4,8,0.007163524627685547,23,16,randomized,4,validation,0,101,64
0.5,L8_W64_H4,4,8,-0.01882493495941162,23,16,randomized,4,validation,0,211,64
0.5625,L8_W64_H4,4,8,-0.006444096565246582,23,16,randomized,4,validation,0,307,64
0.5625,L8_W64_H4,4,8,0.010598301887512207,23,16,aligned,4,validation,1,101,64
0.5,L8_W64_H4,4,8,-0.015900731086730957,23,16,aligned,4,validation,1,211,64
0.375,L8_W64_H4,4,8,-0.008459329605102539,23,16,aligned,4,validation,1,307,64
0.4375,L8_W64_H4,4,8,0.007390737533569336,23,16,randomized,4,validation,1,101,64
0.5,L8_W64_H4,4,8,-0.01897585391998291,23,16,randomized,4,validation,1,211,64
0.5,L8_W64_H4,4,8,-0.0066651105880737305,23,16,randomized,4,validation,1,307,64
0.6875,L8_W64_H4,4,8,0.011015534400939941,23,16,aligned,4,validation,2,101,64
0.4375,L8_W64_H4,4,8,-0.01608288288116455,23,16,aligned,4,validation,2,211,64
0.4375,L8_W64_H4,4,8,-0.009050607681274414,23,16,aligned,4,validation,2,307,64
0.5,L8_W64_H4,4,8,0.013379573822021484,23,16,randomized,4,validation,2,101,64
0.5,L8_W64_H4,4,8,-0.022330760955810547,23,16,randomized,4,validation,2,211,64
0.4375,L8_W64_H4,4,8,-0.007127046585083008,23,16,randomized,4,validation,2,307,64
0.625,L8_W64_H4,4,8,0.011699795722961426,23,16,aligned,4,validation,3,101,64
0.4375,L8_W64_H4,4,8,-0.016791582107543945,23,16,aligned,4,validation,3,211,64
