boundary,example_id,model_depth,model_seed,path_probabilities,required_path,target_margin,top_path_hop,total_depth
7,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,1.090977e-17;7.59354e-13;6.018156e-16;9.360762e-17;6.521916e-12;3.0653e-18;1.141133e-19;8.926797e-20;7.288375e-16;1.647343e-15;2.344139e-16;5.493015e-19;1.818614e-16,8,17.95478057861328,4,12
8,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,1.346431e-17;1.840304e-12;2.135616e-15;2.531146e-16;1.288086e-11;9.18124e-18;3.442729e-19;3.009894e-19;2.007038e-15;4.661361e-15;6.276565e-16;1.907651e-18;5.014333e-16,8,17.906993865966797,4,12
9,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,2.867825e-17;4.66667e-12;1.337024e-14;2.644737e-15;7.142061e-11;7.13387e-17;3.399378e-18;2.575549e-18;1.059762e-14;2.441665e-14;4.034134e-15;9.328875e-18;5.615033e-15,8,17.967479705810547,4,12
10,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,4.482612e-17;9.080585e-12;3.170695e-14;6.030605e-15;1.354227e-10;1.965681e-16;8.074148e-18;6.891259e-18;2.19068e-14;6.351257e-14;8.859907e-15;2.476401e-17;1.24241e-14,8,17.82807731628418,4,12
11,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,1.577499e-16;6.914009e-11;4.035083e-13;1.288362e-13;1.507139e-09;3.353671e-15;9.458966e-17;2.161382e-16;2.064649e-13;5.612183e-13;1.626356e-13;6.77367e-16;3.03567e-13,8,17.413652420043945,4,12
12,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,2.339445e-16;1.345262e-10;9.160228e-13;2.761837e-13;2.156521e-09;6.575552e-15;2.148868e-16;4.965201e-16;3.961619e-13;1.098789e-12;3.330853e-13;1.536734e-15;6.144971e-13,8,17.36066246032715,4,12
13,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,7.668101e-16;9.723932e-10;8.682431e-12;4.083483e-12;1.701815e-08;1.101688e-13;5.471255e-15;1.401264e-14;4.099072e-12;8.377483e-12;4.504787e-12;2.962435e-14;5.854543e-12,8,15.976385116577148,4,12
14,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,1.727793e-15;2.661952e-09;3.074677e-11;1.456795e-11;4.471557e-08;5.153185e-13;2.08539e-14;6.885517e-14;1.246323e-11;2.620829e-11;1.671319e-11;1.16648e-13;1.946545e-11,8,15.3427152633667,4,12
15,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,1.515945e-14;2.530324e-08;9.589418e-10;2.869104e-10;4.275003e-07;1.233574e-11;6.924423e-13;2.987097e-12;1.153915e-10;4.121752e-10;3.949065e-10;5.838316e-12;2.979725e-10,8,13.620997428894043,4,12
16,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,8,11,2.513526e-14;4.51076e-08;1.971381e-09;6.103144e-10;7.747259e-07;2.702156e-11;1.633323e-12;6.311898e-12;2.029551e-10;8.149119e-10;8.056117e-10;1.41056e-11;5.749757e-10,8,13.19992733001709,4,12
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,1.423155e-19;1.018101e-19;4.206106e-15;1.464391e-16;1.650635e-21;1.025356e-12;1;5.461263e-20;3.204747e-12;1.218074e-19;6.600436e-14;3.725265e-16;4.579085e-17;1.377097e-19;1.415853e-16;6.45342e-18;3.019292e-17,6,-36.08702850341797,6,16
1,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,1.118878e-22;1.543274e-23;1.865166e-18;1.330365e-17;2.888816e-21;2.604617e-15;8.33005e-11;3.286251e-22;1.128615e-20;3.125343e-15;1.642437e-17;1.079159e-15;6.766073e-23;4.404602e-18;2.523395e-20;3.772578e-20;2.044582e-21,6,18.72685432434082,6,16
2,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,5.907197e-22;5.305779e-23;1.50543e-18;6.880444e-18;2.873826e-20;9.506568e-16;1.904126e-11;9.107735e-22;7.303703e-21;1.532622e-14;1.170337e-17;3.338494e-16;1.357824e-22;1.638351e-17;8.917962e-21;2.033513e-19;2.115983e-21,6,18.884883880615234,6,16
3,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,2.727539e-21;8.39091e-23;1.176618e-18;4.724165e-18;1.266964e-19;7.376259e-16;1.313496e-11;1.791862e-21;2.577982e-20;4.811051e-15;1.123819e-17;4.735771e-16;1.929996e-22;1.336273e-17;9.969167e-21;1.756745e-18;7.936071e-21,6,21.024578094482422,6,16
4,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,3.646139e-21;2.702968e-22;3.470913e-18;7.114326e-18;4.832151e-19;1.651447e-15;2.269555e-11;3.976501e-21;7.146831e-20;6.6376e-15;1.472084e-17;6.199817e-16;5.162443e-22;2.65758e-17;1.986424e-20;3.830283e-18;2.694184e-20,6,19.669700622558594,6,16
5,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,3.920956e-21;1.164857e-21;8.726003e-18;1.03453e-17;1.190803e-18;3.186323e-15;5.113784e-11;8.659611e-21;1.999644e-19;2.191456e-14;3.890603e-17;1.153556e-15;8.883824e-22;5.636036e-17;1.040926e-19;1.401355e-17;1.27966e-19,6,18.594161987304688,6,16
6,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,5.096588e-21;2.952057e-21;1.913656e-17;1.936428e-17;2.903054e-18;4.569819e-15;8.875687e-11;1.909493e-20;5.059047e-19;4.706883e-14;6.558535e-17;1.937991e-15;2.183749e-21;1.243925e-16;1.74004e-19;3.4915e-17;3.111368e-19,6,17.743083953857422,6,16
7,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,1.258632e-20;3.100133e-19;7.086089e-16;9.298116e-16;8.001748e-17;6.499914e-14;5.397471e-10;1.062346e-18;1.395243e-17;8.373221e-13;1.891465e-15;2.248342e-14;1.035901e-19;5.485365e-15;8.268748e-18;1.279782e-15;9.273808e-18,6,15.82004165649414,6,16
8,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,2.219799e-20;1.070022e-18;2.000553e-15;2.108833e-15;2.654934e-16;1.431287e-13;9.751702e-10;3.664768e-18;4.394114e-17;1.929571e-12;4.920807e-15;4.999173e-14;3.481597e-19;1.453431e-14;2.601189e-17;3.731756e-15;2.977541e-17,6,15.02334213256836,6,16
9,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,1.033814e-19;4.29821e-17;3.975992e-14;3.824121e-14;4.312839e-15;1.903424e-12;7.942213e-09;1.071147e-16;1.396724e-15;1.645876e-11;1.436e-13;5.703032e-13;1.567717e-17;2.144252e-13;6.289759e-16;1.004855e-13;8.588979e-16,6,13.053167343139648,6,16
10,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,2.182377e-19;1.627195e-16;1.308032e-13;1.146614e-13;1.411966e-14;4.66094e-12;1.606027e-08;3.814338e-16;4.996464e-15;3.896846e-11;4.179702e-13;1.554885e-12;7.355475e-17;6.189986e-13;2.393739e-15;3.233986e-13;3.411235e-15,6,12.390270233154297,6,16
11,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,2.977298e-18;8.582643e-15;3.555513e-12;3.30513e-12;4.534523e-13;3.887421e-11;1.171502e-07;9.63016e-15;2.611448e-13;6.552278e-10;1.0351e-11;2.531869e-11;6.186962e-15;1.164701e-11;1.232558e-13;8.641244e-12;1.355775e-13,6,10.437141418457031,6,16
12,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,5.185017e-18;2.03329e-14;7.586588e-12;6.93691e-12;1.094579e-12;7.182058e-11;1.871806e-07;2.324437e-14;6.064747e-13;1.267408e-09;2.084127e-11;5.094864e-11;1.689357e-14;2.293239e-11;2.796086e-13;2.033577e-11;3.273819e-13,6,9.988758087158203,6,16
13,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,2.734479e-17;3.464051e-13;7.895528e-11;7.588583e-11;1.224817e-11;4.773474e-10;7.950236e-07;3.679203e-13;1.015496e-11;9.246715e-09;2.286913e-10;4.476672e-10;2.658542e-13;1.753608e-10;4.369628e-12;1.744096e-10;3.483473e-12,6,9.079051971435547,6,16
14,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,8.973738e-17;1.907752e-12;3.269298e-10;3.313114e-10;6.498669e-11;1.794828e-09;1.727931e-06;2.112e-12;6.366398e-11;2.979129e-08;9.7507e-10;1.702113e-09;1.952286e-12;7.529182e-10;2.498203e-11;7.99814e-10;1.880654e-11,6,8.280447006225586,6,16
15,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,6.04635e-16;4.132648e-11;4.393518e-09;4.944338e-09;8.791836e-10;1.101171e-08;7.895811e-06;3.076319e-11;8.232438e-10;2.857376e-07;1.483278e-08;2.076064e-08;4.068806e-11;8.16042e-09;4.147465e-10;1.485586e-08;3.039791e-10,6,7.306120872497559,6,16
16,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,8,11,9.466253e-16;9.283283e-11;8.289746e-09;1.033927e-08;1.718809e-09;1.828743e-08;1.179952e-05;6.534573e-11;1.505483e-09;4.785672e-07;2.803112e-08;3.841431e-08;9.193026e-11;1.481985e-08;8.437356e-10;2.9271e-08;5.901065e-10,6,7.001514434814453,6,16
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,2.338727e-20;3.521112e-15;2.984254e-20;1.851024e-19;1;1.427553e-23;1.019942e-15;4.233309e-19;6.783144e-21;2.388862e-21;7.298346e-16;2.530738e-18;4.052303e-14;2.480796e-16;3.357722e-18;7.601346e-18;5.593458e-19;4.564023e-13;2.426078e-20;2.804356e-21;1.477026e-16;6.691196e-14;9.68734e-18;1.077813e-21;8.378916e-21,4,-50.3896598815918,4,24
1,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,1.018748e-14;7.834596e-20;1.429121e-20;1.024783e-14;1.482357e-14;4.650724e-16;9.556091e-17;1.256977e-12;1.238017e-14;1.276592e-18;5.799856e-16;1.141418e-09;1.098914e-17;4.608583e-15;7.378756e-17;2.399554e-16;5.414032e-19;6.22239e-14;4.16186e-13;5.997505e-17;1.273276e-15;7.366641e-18;8.986121e-17;7.400405e-15;2.363551e-21,4,12.353206634521484,11,24
2,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,8.507097e-14;3.710151e-18;4.866481e-19;3.761471e-13;1.926553e-13;1.77406e-14;8.56447e-16;5.601093e-12;2.269159e-14;6.997849e-17;9.847705e-14;5.707147e-08;3.118788e-16;1.043258e-13;2.4117e-15;7.700174e-16;9.134782e-18;2.649009e-13;3.059513e-12;3.935215e-14;1.193535e-15;6.001121e-17;3.289653e-16;8.73833e-13;8.356357e-21,4,2.1145477294921875,11,24
3,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,1.492722e-13;4.355399e-18;2.944996e-19;9.609958e-13;3.115808e-13;4.621046e-14;6.340408e-16;2.675197e-12;5.75944e-15;2.034954e-16;4.317177e-13;1.611913e-07;9.608447e-16;8.429344e-13;1.697373e-14;2.925024e-16;1.115917e-17;5.220976e-13;2.025677e-12;5.57323e-14;6.390379e-16;5.834315e-17;5.10451e-17;1.15282e-12;1.430491e-21,4,1.1333675384521484,11,24
4,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,1.072832e-13;1.115854e-17;3.339425e-19;2.051402e-12;5.608726e-13;1.086199e-13;6.895287e-16;7.850946e-12;9.979347e-15;2.204976e-16;1.134338e-12;2.210244e-07;2.950394e-15;1.112906e-12;3.438303e-14;5.827086e-16;1.520297e-17;6.038312e-13;4.446753e-12;1.171789e-13;1.063697e-15;1.377893e-16;1.170313e-16;2.670572e-12;2.058262e-21,4,-0.11687850952148438,11,24
5,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,4.050741e-14;2.178766e-17;8.190644e-19;2.591474e-12;1.013572e-12;2.254627e-13;1.014882e-15;1.794167e-11;1.41803e-14;5.136045e-16;1.241826e-12;3.490264e-07;7.674427e-15;1.769328e-12;7.895647e-14;1.607647e-15;2.605197e-17;1.218282e-12;9.467566e-12;2.280113e-13;1.318835e-15;3.67093e-16;2.779057e-16;4.368452e-12;3.678514e-21,4,-0.9492931365966797,11,24
6,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,2.449132e-14;4.892641e-17;8.109247e-19;3.26947e-12;1.641232e-12;2.649384e-13;1.197086e-15;2.886119e-11;1.886054e-14;6.721233e-16;2.257588e-12;2.959496e-07;1.507079e-14;2.089001e-12;1.089607e-13;1.821681e-15;2.814242e-17;1.326334e-12;1.222294e-11;2.899873e-13;1.632504e-15;6.558577e-16;4.763853e-16;6.97795e-12;4.930772e-21,4,-1.5921134948730469,11,24
7,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,1.300127e-14;4.767159e-16;1.486829e-17;2.150118e-11;5.769613e-12;2.228935e-12;9.896268e-15;6.721428e-11;1.810179e-13;9.52987e-15;9.396417e-12;6.926924e-07;1.023051e-13;8.357713e-12;8.323475e-13;1.228245e-14;2.143156e-16;6.133053e-12;4.18708e-11;1.97194e-12;9.269024e-15;2.92233e-15;3.714405e-15;2.49354e-11;7.574467e-20,4,-2.1791610717773438,11,24
8,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,9.700796e-15;1.594681e-15;3.085458e-17;3.7635e-11;9.071813e-12;3.896543e-12;1.87802e-14;1.135185e-10;3.521693e-13;1.904252e-14;2.116892e-11;8.356587e-07;1.988221e-13;1.246193e-11;1.63555e-12;2.355929e-14;5.127297e-16;9.546454e-12;7.661678e-11;3.901873e-12;1.832169e-14;5.914886e-15;8.343529e-15;5.139968e-11;2.063359e-19,4,-2.451173782348633,11,24
9,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,5.635823e-15;1.13643e-14;4.546369e-16;2.509685e-10;4.735035e-11;1.125656e-11;1.000334e-13;5.833256e-10;2.938414e-12;2.055122e-13;9.336085e-11;1.196755e-06;1.563396e-12;4.325899e-11;1.423154e-11;3.536523e-13;4.271467e-15;4.348423e-11;2.115368e-10;1.745116e-11;1.07143e-13;2.710272e-14;3.222035e-14;1.816339e-10;1.695957e-18,4,-3.1267948150634766,11,24
10,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,5.734087e-15;2.911586e-14;1.122672e-15;4.897739e-10;9.970718e-11;2.272233e-11;2.314761e-13;1.163216e-09;6.270475e-12;4.468232e-13;1.682397e-10;1.594885e-06;3.26452e-12;8.043279e-11;3.003024e-11;8.458559e-13;1.059832e-14;8.20874e-11;3.889995e-10;3.877927e-11;2.920526e-13;6.26219e-14;7.079028e-14;3.67265e-10;5.392556e-18,4,-3.2519168853759766,11,24
11,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,1.393736e-14;2.491887e-13;2.843324e-14;5.633661e-09;1.091707e-09;2.533075e-10;2.873891e-12;5.459891e-09;9.657674e-11;5.435771e-12;1.533639e-09;2.223103e-06;3.104149e-11;5.271206e-10;4.335586e-10;8.832985e-12;2.220416e-13;3.55985e-10;1.790555e-09;2.460665e-10;3.630939e-12;7.695547e-13;7.833632e-13;3.004141e-09;1.143915e-16,4,-3.699024200439453,11,24
12,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,1.571112e-14;5.091707e-13;6.035202e-14;7.737099e-09;1.769891e-09;4.108939e-10;5.288665e-12;8.149112e-09;1.64068e-10;9.524222e-12;2.522641e-09;2.747939e-06;5.509592e-11;7.728777e-10;7.014823e-10;1.531468e-11;4.380609e-13;4.981666e-10;2.811666e-09;4.079256e-10;6.874309e-12;1.371599e-12;1.472766e-12;4.533103e-09;2.596395e-16,4,-3.7630043029785156,11,24
13,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,4.056026e-14;5.710874e-12;2.034582e-12;5.921259e-08;1.166432e-08;4.141647e-09;6.277457e-11;3.349544e-08;1.811002e-09;1.291571e-10;1.570626e-08;7.892799e-06;5.615675e-10;5.023546e-09;4.242645e-09;2.189425e-10;8.745596e-12;3.567418e-09;2.343281e-08;2.460682e-09;7.712468e-11;1.425713e-11;2.518553e-11;2.285117e-08;6.550204e-15,4,-3.4033946990966797,11,24
14,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,6.39062e-14;1.990147e-11;9.047002e-12;1.603177e-07;2.834981e-08;1.198956e-08;2.022777e-10;6.471304e-08;5.557224e-09;4.190883e-10;3.907006e-08;1.281089e-05;1.721144e-09;1.234404e-08;1.123956e-08;7.327256e-10;3.620562e-11;9.912434e-09;6.201081e-08;6.203598e-09;2.608596e-10;4.226583e-11;7.928155e-11;5.180351e-08;3.783443e-14,4,-3.4577102661132812,11,24
15,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,2.684288e-13;4.678058e-10;2.411201e-10;1.278794e-06;2.212128e-07;1.090832e-07;3.541071e-09;3.770027e-07;6.553357e-08;7.890983e-09;2.800216e-07;5.00051e-05;1.996591e-08;7.845846e-08;8.27503e-08;9.030776e-09;6.953873e-10;9.318416e-08;4.034894e-07;5.042837e-08;4.362577e-09;7.028304e-10;1.269572e-09;2.816094e-07;1.486318e-12,4,-3.1012821197509766,11,24
16,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,8,11,3.869579e-13;9.791541e-10;5.152757e-10;2.292045e-06;3.741783e-07;1.675518e-07;7.233711e-09;5.591125e-07;1.223365e-07;1.453462e-08;4.42576e-07;6.682255e-05;3.454645e-08;1.229028e-07;1.363329e-07;1.51422e-08;1.245914e-09;1.411159e-07;5.958924e-07;8.282222e-08;9.073297e-09;1.232075e-09;2.393757e-09;3.994708e-07;3.298637e-12,4,-3.040273666381836,11,24
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,7.25097e-22;3.926792e-28;1.006087e-22;1.068564e-20;2.939583e-28;2.936708e-20;8.47764e-21;1.348156e-23;4.247206e-22;2.049271e-20;6.493911e-21;1.648805e-24;4.626605e-20;2.216577e-23;4.622674e-23;3.502092e-26;5.926622e-23;3.102159e-19;4.961559e-23;5.252804e-19;6.50356e-20;2.28578e-21;2.401363e-15;9.897361e-25;2.835055e-22;1.130965e-23;2.159012e-18;1.98668e-27;1.726536e-18;3.087409e-24;1.889634e-28;4.181003e-21;2.117153e-23,3,-41.58470916748047,22,32
1,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,2.621533e-18;1.330116e-16;3.742391e-16;2.042931e-15;1.963926e-19;3.456088e-17;2.668491e-15;1.712291e-18;1.435757e-20;1.457487e-18;7.777517e-17;7.744796e-18;5.07657e-15;2.057547e-17;8.500212e-13;9.006773e-17;5.760222e-17;6.779631e-10;8.42876e-14;1.766927e-18;3.877731e-17;6.904532e-20;5.746454e-15;2.992156e-23;1.063496e-15;1.966787e-16;1.334729e-17;3.051243e-16;4.642053e-14;1.186582e-17;1.037034e-16;1.59477e-13;1.231618e-18,3,14.795721054077148,17,32
2,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,2.847733e-19;4.966757e-19;1.612924e-18;2.782879e-16;1.393128e-19;1.772736e-18;8.984018e-19;4.67654e-20;3.048722e-22;3.022567e-19;3.371387e-18;3.759995e-19;1.077812e-16;2.062928e-18;2.229558e-16;8.309383e-18;1.012092e-19;1.415913e-12;1.184511e-15;5.792928e-21;9.675693e-20;9.126793e-21;2.911375e-17;6.035703e-24;2.461029e-17;5.152331e-17;3.109875e-20;8.092497e-17;1.986015e-16;5.026626e-20;1.284916e-17;1.577974e-14;1.644173e-20,3,19.850873947143555,17,32
3,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,4.772434e-19;6.859119e-20;7.341177e-18;1.230869e-15;1.21434e-19;4.792977e-18;5.170441e-19;7.942862e-20;4.511465e-22;1.214419e-18;1.216014e-17;3.118979e-19;3.375249e-16;6.338608e-18;1.012861e-16;3.461061e-18;4.96528e-20;2.71112e-12;1.372814e-15;1.819018e-20;3.79184e-20;3.061784e-20;2.177703e-16;2.778295e-23;7.004544e-17;1.171586e-16;7.834688e-20;2.919007e-17;1.759083e-16;5.239523e-20;6.749106e-18;2.578895e-14;2.01102e-20,3,17.373531341552734,17,32
4,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,6.486566e-19;1.290445e-19;2.315227e-17;2.354696e-15;1.075078e-19;1.541227e-17;8.050368e-19;1.492097e-19;5.023105e-22;2.049813e-18;3.449673e-17;4.783501e-19;1.280293e-15;1.225543e-17;2.181483e-16;6.238972e-18;1.482086e-19;3.870692e-12;3.208821e-15;2.167517e-20;7.874065e-20;8.848518e-20;2.579604e-16;6.582755e-23;1.526337e-16;2.487324e-16;1.317556e-19;7.561363e-17;2.079824e-16;9.264226e-20;1.990823e-17;4.607316e-14;4.310597e-20,3,17.277530670166016,17,32
5,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,1.01771e-18;5.211467e-19;5.06976e-17;3.684255e-15;1.982402e-19;2.830923e-17;1.233585e-18;1.631529e-19;3.816776e-22;9.829707e-19;1.473926e-17;1.889841e-19;2.048142e-15;2.920466e-17;1.123272e-15;3.284201e-18;2.112696e-19;3.098834e-12;1.194827e-14;2.891876e-20;9.091038e-20;6.680272e-20;3.4652e-16;6.897467e-23;6.7083e-17;3.551233e-16;2.105412e-19;1.185628e-16;3.951466e-16;4.785493e-20;3.497672e-17;6.207263e-14;3.699459e-20,3,18.12342643737793,17,32
6,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,1.691896e-18;1.150465e-18;9.501531e-17;7.799642e-15;3.654952e-19;6.633302e-17;2.101566e-18;2.745644e-19;5.205566e-22;1.952643e-18;2.341992e-17;3.10129e-19;4.295288e-15;5.027071e-17;1.75502e-15;4.954172e-18;5.256431e-19;3.491015e-12;2.357964e-14;5.61816e-20;1.742176e-19;1.428335e-19;4.59504e-16;1.362204e-22;9.380633e-17;6.691692e-16;2.753554e-19;1.746514e-16;5.195596e-16;9.648561e-20;7.51997e-17;1.241837e-13;5.882368e-20,3,18.28154945373535,17,32
7,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,6.235822e-18;1.151532e-17;5.579034e-16;4.743993e-14;4.698428e-18;1.648543e-16;1.72928e-17;1.69551e-18;3.009974e-21;6.912081e-18;1.935146e-16;1.446952e-18;1.815241e-14;3.609444e-16;9.359078e-15;2.98571e-17;4.499599e-18;1.72842e-11;6.970778e-14;2.597788e-19;1.235442e-18;1.152124e-18;3.224113e-15;6.510167e-22;6.390203e-16;2.61912e-15;1.113156e-18;1.359629e-15;1.736441e-15;5.371276e-19;4.909028e-16;2.038303e-13;5.931654e-19,3,18.907983779907227,17,32
8,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,1.510972e-17;3.89015e-17;1.624345e-15;1.144668e-13;1.525423e-17;3.901776e-16;6.169375e-17;5.791971e-18;1.127929e-20;2.687833e-17;5.013048e-16;4.854569e-18;4.606268e-14;1.201472e-15;2.646909e-14;8.406877e-17;1.340435e-17;3.723812e-11;1.536356e-13;9.311563e-19;3.608308e-18;4.46537e-18;8.148042e-15;2.682594e-21;1.710543e-15;7.300381e-15;3.410235e-18;4.393349e-15;4.452536e-15;2.034591e-18;1.515152e-15;4.708844e-13;2.853465e-18,3,18.831565856933594,17,32
9,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,5.888772e-17;5.873835e-16;8.738852e-15;8.992597e-13;1.327647e-16;3.039935e-15;1.092599e-15;6.616731e-17;1.868846e-19;3.347766e-16;4.405074e-15;6.130835e-17;3.312742e-13;6.093261e-15;2.106721e-13;5.628865e-16;1.009976e-16;1.267143e-10;7.178373e-13;1.725005e-17;3.918292e-17;3.503976e-17;1.128563e-13;3.766896e-20;7.955588e-15;8.448179e-14;9.076422e-17;2.519741e-14;4.651246e-14;2.098082e-17;1.280464e-14;2.624309e-12;4.015213e-17,3,18.92087173461914,17,32
10,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,1.31065e-16;1.984358e-15;2.353572e-14;1.711414e-12;2.994331e-16;7.000895e-15;2.903526e-15;2.193387e-16;6.224101e-19;1.030969e-15;1.22678e-14;2.2361e-16;7.987753e-13;1.536972e-14;4.572914e-13;1.471434e-15;3.442934e-16;2.262231e-10;1.396256e-12;5.351911e-17;1.253113e-16;1.253146e-16;2.55122e-13;1.481973e-19;2.102784e-14;2.037673e-13;2.75771e-16;5.701274e-14;1.307553e-13;6.813161e-17;3.390697e-14;5.523798e-12;1.353272e-16,3,18.758384704589844,17,32
11,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,1.516904e-15;3.28394e-14;3.861905e-13;2.203754e-11;7.558484e-15;7.400405e-14;8.840145e-14;4.015829e-15;2.958026e-17;2.432096e-14;2.424074e-13;4.221371e-15;5.80732e-12;2.990885e-13;4.537964e-12;2.382991e-14;9.600171e-15;1.299899e-09;1.419855e-11;7.719941e-16;3.75327e-15;2.642249e-15;4.531046e-12;3.410371e-18;3.582369e-13;2.420894e-12;5.020867e-15;8.361032e-13;1.074156e-12;1.459009e-15;4.77391e-13;9.835503e-11;6.514325e-15,3,18.193435668945312,17,32
12,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,3.337703e-15;8.292833e-14;9.002137e-13;4.095622e-11;1.866438e-14;1.675506e-13;2.097023e-13;9.65577e-15;8.111714e-17;6.003026e-14;5.673955e-13;1.052301e-14;1.159672e-11;6.752916e-13;8.916158e-12;4.957696e-14;2.373609e-14;2.238066e-09;3.033174e-11;2.055672e-15;9.414576e-15;6.752935e-15;9.558415e-12;1.052205e-17;8.590917e-13;5.351478e-12;1.214624e-14;1.714462e-12;2.178664e-12;3.534993e-15;1.157737e-12;1.91022e-10;1.79086e-14,3,17.69105339050293,17,32
13,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,2.861972e-14;1.209055e-12;7.282555e-12;2.552271e-10;2.750817e-13;1.833858e-12;3.144694e-12;1.319386e-13;2.28413e-15;8.522362e-13;6.19033e-12;1.288621e-13;9.942918e-11;6.101118e-12;8.033778e-11;4.84365e-13;2.70898e-13;1.086888e-08;2.536411e-10;4.400003e-14;1.637982e-13;1.101781e-13;6.557545e-11;2.359685e-16;1.134108e-11;5.708007e-11;2.472318e-13;1.723906e-11;2.484573e-11;5.201794e-14;1.177335e-11;9.485375e-10;2.428096e-13,3,16.124797821044922,17,32
14,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,8,11,9.484744e-14;5.104143e-12;2.717883e-11;7.032904e-10;1.152316e-12;6.18331e-12;1.39316e-11;6.551858e-13;1.437645e-14;3.889639e-12;2.62738e-11;5.165122e-13;2.948946e-10;2.631691e-11;2.578099e-10;2.016972e-12;1.095956e-12;2.776009e-08;7.81323e-10;2.382105e-13;7.45225e-13;5.377255e-13;2.114323e-10;1.444598e-15;4.704883e-11;2.26211e-10;1.169635e-12;5.938837e-11;9.02451e-11;2.35632e-13;4.402661e-11;2.818459e-09;1.236997e-12,3,15.418355941772461,17,32
