accuracy,accuracy_ci_high,accuracy_ci_low,dependency_span,mean_margin,model_depth,model_seed,model_width,n_families,nuisance_count,parameter_count,predictive_order,raw_length,span_mode,training_budget,training_steps
0.3125,0.5625,0.12343750000000009,3,-0.2844924330711365,8,11,32,16,8,74048,3,3,contiguous,1,400
0.3125,0.5625,0.125,5,-0.4208444356918335,8,11,32,16,0,74048,3,3,moderate,1,400
0.3125,0.5625,0.0625,5,-0.49154984951019287,8,11,32,16,2,74048,3,3,moderate,1,400
0.3125,0.5625,0.125,5,-0.4954412579536438,8,11,32,16,4,74048,3,3,moderate,1,400
0.3125,0.5625,0.125,5,-0.48586225509643555,8,11,32,16,8,74048,3,3,moderate,1,400
0.3125,0.5625,0.125,7,-0.29008084535598755,8,11,32,16,0,74048,3,3,large,1,400
0.3125,0.5625,0.125,7,-0.2958309054374695,8,11,32,16,2,74048,3,3,large,1,400
0.3125,0.5625,0.125,7,-0.2990264296531677,8,11,32,16,4,74048,3,3,large,1,400
0.3125,0.5625,0.125,7,-0.28698205947875977,8,11,32,16,8,74048,3,3,large,1,400
0.3125,0.5625,0.125,3,-0.33269643783569336,8,11,32,16,0,74048,3,6,contiguous,1,400
0.3125,0.5625,0.12343750000000009,3,-0.32171523571014404,8,11,32,16,2,74048,3,6,contiguous,1,400
0.3125,0.5,0.125,3,-0.3210369348526001,8,11,32,16,4,74048,3,6,contiguous,1,400
0.3125,0.5625,0.125,3,-0.3294559717178345,8,11,32,16,8,74048,3,6,contiguous,1,400
0.3125,0.5625,0.125,5,-0.34123116731643677,8,11,32,16,0,74048,3,6,moderate,1,400
0.3125,0.5625,0.0625,5,-0.3420037031173706,8,11,32,16,2,74048,3,6,moderate,1,400
0.3125,0.5625,0.125,5,-0.34425413608551025,8,11,32,16,4,74048,3,6,moderate,1,400
0.3125,0.5625,0.125,5,-0.3325044512748718,8,11,32,16,8,74048,3,6,moderate,1,400
0.3125,0.5625,0.125,7,-0.24474424123764038,8,11,32,16,0,74048,3,6,large,1,400
0.3125,0.5625,0.125,7,-0.2416258454322815,8,11,32,16,2,74048,3,6,large,1,400
0.3125,0.5625,0.125,7,-0.22855257987976074,8,11,32,16,4,74048,3,6,large,1,400
0.3125,0.5625,0.125,7,-0.2765997052192688,8,11,32,16,8,74048,3,6,large,1,400
0.3125,0.5625,0.0625,3,-0.2876749634742737,8,11,32,16,0,74048,3,8,contiguous,1,400
0.3125,0.5625,0.125,3,-0.2667592167854309,8,11,32,16,2,74048,3,8,contiguous,1,400
0.3125,0.5,0.0625,3,-0.273789644241333,8,11,32,16,4,74048,3,8,contiguous,1,400
0.3125,0.5625,0.125,3,-0.24813348054885864,8,11,32,16,8,74048,3,8,contiguous,1,400
0.3125,0.5625,0.125,5,-0.2645341753959656,8,11,32,16,0,74048,3,8,moderate,1,400
0.3125,0.5625,0.125,5,-0.25341302156448364,8,11,32,16,2,74048,3,8,moderate,1,400
0.3125,0.5625,0.125,5,-0.24886369705200195,8,11,32,16,4,74048,3,8,moderate,1,400
0.25,0.4390624999999986,0.0625,5,-0.27112877368927,8,11,32,16,8,74048,3,8,moderate,1,400
0.3125,0.5,0.125,7,-0.2179197072982788,8,11,32,16,0,74048,3,8,large,1,400
0.3125,0.5625,0.125,7,-0.2134060263633728,8,11,32,16,2,74048,3,8,large,1,400
0.3125,0.5625,0.125,7,-0.20521783828735352,8,11,32,16,4,74048,3,8,large,1,400
0.3125,0.5625,0.12343750000000009,7,-0.22518318891525269,8,11,32,16,8,74048,3,8,large,1,400
0.25,0.5,0.0625,4,-0.3251984119415283,8,11,32,16,0,74048,4,4,contiguous,1,400
0.25,0.5,0.0625,4,-0.2986852526664734,8,11,32,16,2,74048,4,4,contiguous,1,400
0.25,0.5,0.0625,4,-0.28872430324554443,8,11,32,16,4,74048,4,4,contiguous,1,400
0.1875,0.375,0.0,4,-0.25860702991485596,8,11,32,16,8,74048,4,4,contiguous,1,400
0.1875,0.3765624999999986,0.0,7,-0.31856292486190796,8,11,32,16,0,74048,4,4,moderate,1,400
0.25,0.5,0.0625,7,-0.3019888401031494,8,11,32,16,2,74048,4,4,moderate,1,400
0.1875,0.4375,0.0,7,-0.28957539796829224,8,11,32,16,4,74048,4,4,moderate,1,400
0.25,0.5,0.0625,7,-0.26899635791778564,8,11,32,16,8,74048,4,4,moderate,1,400
0.25,0.4375,0.0625,10,-0.26070719957351685,8,11,32,16,0,74048,4,4,large,1,400
0.3125,0.5625,0.125,10,-0.250918447971344,8,11,32,16,2,74048,4,4,large,1,400
0.3125,0.5625,0.125,10,-0.24566948413848877,8,11,32,16,4,74048,4,4,large,1,400
0.3125,0.5625,0.125,10,-0.1780775785446167,8,11,32,16,8,74048,4,4,large,1,400
0.1875,0.375,0.0,4,-0.3109402060508728,8,11,32,16,0,74048,4,6,contiguous,1,400
0.25,0.4375,0.0625,4,-0.2919847369194031,8,11,32,16,2,74048,4,6,contiguous,1,400
0.25,0.5,0.0625,4,-0.2914520502090454,8,11,32,16,4,74048,4,6,contiguous,1,400
0.1875,0.4375,0.0625,4,-0.27730005979537964,8,11,32,16,8,74048,4,6,contiguous,1,400
0.25,0.5,0.0625,7,-0.3426995873451233,8,11,32,16,0,74048,4,6,moderate,1,400
0.25,0.5,0.0625,7,-0.31827497482299805,8,11,32,16,2,74048,4,6,moderate,1,400
0.1875,0.375,0.0,7,-0.3221951723098755,8,11,32,16,4,74048,4,6,moderate,1,400
0.1875,0.375,0.0,7,-0.2992675304412842,8,11,32,16,8,74048,4,6,moderate,1,400
0.1875,0.375,0.0,10,-0.2866273522377014,8,11,32,16,0,74048,4,6,large,1,400
0.1875,0.375,0.0,10,-0.2823238968849182,8,11,32,16,2,74048,4,6,large,1,400
0.1875,0.375,0.0,10,-0.2564226984977722,8,11,32,16,4,74048,4,6,large,1,400
0.25,0.5,0.0625,10,-0.21031588315963745,8,11,32,16,8,74048,4,6,large,1,400
0.1875,0.375,0.0,4,-0.33928966522216797,8,11,32,16,0,74048,4,8,contiguous,1,400
0.1875,0.375,0.0,4,-0.31978845596313477,8,11,32,16,2,74048,4,8,contiguous,1,400
0.1875,0.375,0.0,4,-0.32845932245254517,8,11,32,16,4,74048,4,8,contiguous,1,400
0.1875,0.375,0.0,4,-0.2953116297721863,8,11,32,16,8,74048,4,8,contiguous,1,400
0.1875,0.375,0.0,7,-0.31843775510787964,8,11,32,16,0,74048,4,8,moderate,1,400
0.25,0.5,0.0625,7,-0.31211555004119873,8,11,32,16,2,74048,4,8,moderate,1,400
0.25,0.5,0.0625,7,-0.2895672917366028,8,11,32,16,4,74048,4,8,moderate,1,400
0.3125,0.5625,0.125,7,-0.2331894040107727,8,11,32,16,8,74048,4,8,moderate,1,400
0.1875,0.375,0.0,10,-0.3515082001686096,8,11,32,16,0,74048,4,8,large,1,400
0.1875,0.375,0.0,10,-0.33858156204223633,8,11,32,16,2,74048,4,8,large,1,400
0.1875,0.375,0.0,10,-0.3171389102935791,8,11,32,16,4,74048,4,8,large,1,400
0.1875,0.375,0.0,10,-0.29968196153640747,8,11,32,16,8,74048,4,8,large,1,400
0.375,0.625,0.1859375000000001,6,-0.2546306848526001,8,11,32,16,0,74048,6,6,contiguous,1,400
0.375,0.625,0.125,6,-0.2434719204902649,8,11,32,16,2,74048,6,6,contiguous,1,400
0.375,0.625,0.1859375000000001,6,-0.23591989278793335,8,11,32,16,4,74048,6,6,contiguous,1,400
0.375,0.625,0.125,6,-0.220289945602417,8,11,32,16,8,74048,6,6,contiguous,1,400
0.375,0.625,0.1875,11,-0.21440774202346802,8,11,32,16,0,74048,6,6,moderate,1,400
0.375,0.625,0.1875,11,-0.2263258695602417,8,11,32,16,2,74048,6,6,moderate,1,400
0.375,0.625,0.1859375000000001,11,-0.19980472326278687,8,11,32,16,4,74048,6,6,moderate,1,400
0.375,0.625,0.125,11,-0.15853285789489746,8,11,32,16,8,74048,6,6,moderate,1,400
0.375,0.625,0.125,16,-0.24388408660888672,8,11,32,16,0,74048,6,6,large,1,400
0.375,0.625,0.125,16,-0.24493247270584106,8,11,32,16,2,74048,6,6,large,1,400
0.375,0.625,0.125,16,-0.1981414556503296,8,11,32,16,4,74048,6,6,large,1,400
0.375,0.625,0.125,16,-0.20108157396316528,8,11,32,16,8,74048,6,6,large,1,400
0.375,0.625,0.125,6,-0.2493491768836975,8,11,32,16,0,74048,6,8,contiguous,1,400
0.3125,0.5625,0.125,6,-0.2578529119491577,8,11,32,16,2,74048,6,8,contiguous,1,400
0.3125,0.5625,0.0625,6,-0.2299465537071228,8,11,32,16,4,74048,6,8,contiguous,1,400
0.3125,0.5625,0.125,6,-0.1907026171684265,8,11,32,16,8,74048,6,8,contiguous,1,400
0.375,0.625,0.125,11,-0.28040170669555664,8,11,32,16,0,74048,6,8,moderate,1,400
0.375,0.625,0.1875,11,-0.2779783606529236,8,11,32,16,2,74048,6,8,moderate,1,400
0.375,0.625,0.1859375000000001,11,-0.2604140639305115,8,11,32,16,4,74048,6,8,moderate,1,400
0.375,0.625,0.125,11,-0.26013410091400146,8,11,32,16,8,74048,6,8,moderate,1,400
0.375,0.625,0.125,16,-0.22170978784561157,8,11,32,16,0,74048,6,8,large,1,400
0.375,0.625,0.125,16,-0.21732789278030396,8,11,32,16,2,74048,6,8,large,1,400
0.375,0.625,0.1859375000000001,16,-0.21613502502441406,8,11,32,16,4,74048,6,8,large,1,400
0.375,0.625,0.125,16,-0.20423531532287598,8,11,32,16,8,74048,6,8,large,1,400
0.375,0.625,0.125,6,-0.22493690252304077,8,11,32,16,0,74048,6,10,contiguous,1,400
0.375,0.625,0.125,6,-0.199893057346344,8,11,32,16,2,74048,6,10,contiguous,1,400
0.375,0.625,0.125,6,-0.19110435247421265,8,11,32,16,4,74048,6,10,contiguous,1,400
0.375,0.625,0.1875,6,-0.21141153573989868,8,11,32,16,8,74048,6,10,contiguous,1,400
0.375,0.625,0.125,11,-0.20039457082748413,8,11,32,16,0,74048,6,10,moderate,1,400
0.375,0.625,0.1875,11,-0.20154637098312378,8,11,32,16,2,74048,6,10,moderate,1,400
0.375,0.625,0.1875,11,-0.17976945638656616,8,11,32,16,4,74048,6,10,moderate,1,400
0.375,0.625,0.125,11,-0.17426460981369019,8,11,32,16,8,74048,6,10,moderate,1,400
0.375,0.625,0.125,16,-0.24035590887069702,8,11,32,16,0,74048,6,10,large,1,400
0.375,0.625,0.125,16,-0.22440046072006226,8,11,32,16,2,74048,6,10,large,1,400
0.375,0.625,0.125,16,-0.19102996587753296,8,11,32,16,4,74048,6,10,large,1,400
0.375,0.5625,0.125,16,-0.2380196452140808,8,11,32,16,8,74048,6,10,large,1,400
0.3125,0.5625,0.125,8,-0.2605386972427368,8,11,32,16,0,74048,8,8,contiguous,1,400
0.3125,0.5625,0.0625,8,-0.25292831659317017,8,11,32,16,2,74048,8,8,contiguous,1,400
0.25,0.5,0.0625,8,-0.2660520672798157,8,11,32,16,4,74048,8,8,contiguous,1,400
0.25,0.4375,0.0625,8,-0.2887955904006958,8,11,32,16,8,74048,8,8,contiguous,1,400
0.375,0.625,0.1875,15,-0.304079532623291,8,11,32,16,0,74048,8,8,moderate,1,400
0.375,0.625,0.125,15,-0.30208247900009155,8,11,32,16,2,74048,8,8,moderate,1,400
0.375,0.625,0.125,15,-0.3201860785484314,8,11,32,16,4,74048,8,8,moderate,1,400
0.25,0.5,0.0625,15,-0.32813024520874023,8,11,32,16,8,74048,8,8,moderate,1,400
0.375,0.625,0.1859375000000001,22,-0.28256839513778687,8,11,32,16,0,74048,8,8,large,1,400
0.375,0.625,0.125,22,-0.2831193804740906,8,11,32,16,2,74048,8,8,large,1,400
0.375,0.625,0.125,22,-0.2701634168624878,8,11,32,16,4,74048,8,8,large,1,400
0.375,0.625,0.125,22,-0.2583044171333313,8,11,32,16,8,74048,8,8,large,1,400
0.375,0.625,0.125,8,-0.2037084698677063,8,11,32,16,0,74048,8,10,contiguous,1,400
0.375,0.625,0.125,8,-0.19726836681365967,8,11,32,16,2,74048,8,10,contiguous,1,400
0.375,0.625,0.125,8,-0.206706166267395,8,11,32,16,4,74048,8,10,contiguous,1,400
0.375,0.625,0.125,8,-0.16367828845977783,8,11,32,16,8,74048,8,10,contiguous,1,400
0.375,0.625,0.125,15,-0.24548685550689697,8,11,32,16,0,74048,8,10,moderate,1,400
0.375,0.625,0.125,15,-0.2544969916343689,8,11,32,16,2,74048,8,10,moderate,1,400
0.375,0.625,0.1875,15,-0.24312472343444824,8,11,32,16,4,74048,8,10,moderate,1,400
0.375,0.625,0.125,15,-0.25709885358810425,8,11,32,16,8,74048,8,10,moderate,1,400
0.3125,0.5625,0.125,22,-0.22036421298980713,8,11,32,16,0,74048,8,10,large,1,400
0.3125,0.5625,0.125,22,-0.15192699432373047,8,11,32,16,2,74048,8,10,large,1,400
0.1875,0.375,0.0,22,-0.28337526321411133,8,11,32,16,4,74048,8,10,large,1,400
0.25,0.5,0.0625,22,-0.2050795555114746,8,11,32,16,8,74048,8,10,large,1,400
1.0,1.0,1.0,1,8.40447723865509,8,11,64,16,0,279168,1,1,contiguous,1,400
1.0,1.0,1.0,1,8.769179105758667,8,11,64,16,2,279168,1,1,contiguous,1,400
1.0,1.0,1.0,1,9.272690176963806,8,11,64,16,4,279168,1,1,contiguous,1,400
1.0,1.0,1.0,1,9.708620250225067,8,11,64,16,8,279168,1,1,contiguous,1,400
1.0,1.0,1.0,1,8.40447723865509,8,11,64,16,0,279168,1,1,large,1,400
1.0,1.0,1.0,1,8.769179105758667,8,11,64,16,2,279168,1,1,large,1,400
1.0,1.0,1.0,1,9.272690176963806,8,11,64,16,4,279168,1,1,large,1,400
1.0,1.0,1.0,1,9.708620250225067,8,11,64,16,8,279168,1,1,large,1,400
1.0,1.0,1.0,1,8.40447723865509,8,11,64,16,0,279168,1,1,moderate,1,400
1.0,1.0,1.0,1,8.769179105758667,8,11,64,16,2,279168,1,1,moderate,1,400
1.0,1.0,1.0,1,9.272690176963806,8,11,64,16,4,279168,1,1,moderate,1,400
1.0,1.0,1.0,1,9.708620250225067,8,11,64,16,8,279168,1,1,moderate,1,400
1.0,1.0,1.0,1,9.323598504066467,8,11,64,16,0,279168,1,4,contiguous,1,400
1.0,1.0,1.0,1,9.54860919713974,8,11,64,16,2,279168,1,4,contiguous,1,400
1.0,1.0,1.0,1,9.354129076004028,8,11,64,16,4,279168,1,4,contiguous,1,400
1.0,1.0,1.0,1,9.980447351932526,8,11,64,16,8,279168,1,4,contiguous,1,400
1.0,1.0,1.0,1,9.323598504066467,8,11,64,16,0,279168,1,4,large,1,400
1.0,1.0,1.0,1,9.54860919713974,8,11,64,16,2,279168,1,4,large,1,400
1.0,1.0,1.0,1,9.354129076004028,8,11,64,16,4,279168,1,4,large,1,400
1.0,1.0,1.0,1,9.980447351932526,8,11,64,16,8,279168,1,4,large,1,400
1.0,1.0,1.0,1,9.323598504066467,8,11,64,16,0,279168,1,4,moderate,1,400
1.0,1.0,1.0,1,9.54860919713974,8,11,64,16,2,279168,1,4,moderate,1,400
1.0,1.0,1.0,1,9.354129076004028,8,11,64,16,4,279168,1,4,moderate,1,400
1.0,1.0,1.0,1,9.980447351932526,8,11,64,16,8,279168,1,4,moderate,1,400
1.0,1.0,1.0,1,11.730092167854309,8,11,64,16,0,279168,1,8,contiguous,1,400
1.0,1.0,1.0,1,11.933959126472473,8,11,64,16,2,279168,1,8,contiguous,1,400
1.0,1.0,1.0,1,12.13882291316986,8,11,64,16,4,279168,1,8,contiguous,1,400
1.0,1.0,1.0,1,11.925504565238953,8,11,64,16,8,279168,1,8,contiguous,1,400
1.0,1.0,1.0,1,11.730092167854309,8,11,64,16,0,279168,1,8,large,1,400
1.0,1.0,1.0,1,11.933959126472473,8,11,64,16,2,279168,1,8,large,1,400
1.0,1.0,1.0,1,12.13882291316986,8,11,64,16,4,279168,1,8,large,1,400
1.0,1.0,1.0,1,11.925504565238953,8,11,64,16,8,279168,1,8,large,1,400
1.0,1.0,1.0,1,11.730092167854309,8,11,64,16,0,279168,1,8,moderate,1,400
1.0,1.0,1.0,1,11.933959126472473,8,11,64,16,2,279168,1,8,moderate,1,400
1.0,1.0,1.0,1,12.13882291316986,8,11,64,16,4,279168,1,8,moderate,1,400
1.0,1.0,1.0,1,11.925504565238953,8,11,64,16,8,279168,1,8,moderate,1,400
1.0,1.0,1.0,2,6.126075446605682,8,11,64,16,0,279168,2,2,contiguous,1,400
1.0,1.0,1.0,2,6.056165874004364,8,11,64,16,2,279168,2,2,contiguous,1,400
1.0,1.0,1.0,2,6.211710572242737,8,11,64,16,4,279168,2,2,contiguous,1,400
1.0,1.0,1.0,2,6.671222925186157,8,11,64,16,8,279168,2,2,contiguous,1,400
1.0,1.0,1.0,3,6.202369689941406,8,11,64,16,0,279168,2,2,moderate,1,400
1.0,1.0,1.0,3,6.282505035400391,8,11,64,16,2,279168,2,2,moderate,1,400
1.0,1.0,1.0,3,6.255984127521515,8,11,64,16,4,279168,2,2,moderate,1,400
1.0,1.0,1.0,3,6.543489217758179,8,11,64,16,8,279168,2,2,moderate,1,400
1.0,1.0,1.0,4,6.756266236305237,8,11,64,16,0,279168,2,2,large,1,400
1.0,1.0,1.0,4,6.892869532108307,8,11,64,16,2,279168,2,2,large,1,400
1.0,1.0,1.0,4,7.0408642292022705,8,11,64,16,4,279168,2,2,large,1,400
1.0,1.0,1.0,4,7.08904230594635,8,11,64,16,8,279168,2,2,large,1,400
1.0,1.0,1.0,2,6.31706166267395,8,11,64,16,0,279168,2,4,contiguous,1,400
1.0,1.0,1.0,2,6.459153950214386,8,11,64,16,2,279168,2,4,contiguous,1,400
1.0,1.0,1.0,2,6.546345293521881,8,11,64,16,4,279168,2,4,contiguous,1,400
1.0,1.0,1.0,2,6.63403981924057,8,11,64,16,8,279168,2,4,contiguous,1,400
1.0,1.0,1.0,3,6.1386255621910095,8,11,64,16,0,279168,2,4,moderate,1,400
1.0,1.0,1.0,3,6.162246286869049,8,11,64,16,2,279168,2,4,moderate,1,400
1.0,1.0,1.0,3,6.160375654697418,8,11,64,16,4,279168,2,4,moderate,1,400
1.0,1.0,1.0,3,6.389361143112183,8,11,64,16,8,279168,2,4,moderate,1,400
1.0,1.0,1.0,4,5.894067287445068,8,11,64,16,0,279168,2,4,large,1,400
1.0,1.0,1.0,4,6.214957237243652,8,11,64,16,2,279168,2,4,large,1,400
1.0,1.0,1.0,4,6.316225826740265,8,11,64,16,4,279168,2,4,large,1,400
1.0,1.0,1.0,4,6.279783129692078,8,11,64,16,8,279168,2,4,large,1,400
1.0,1.0,1.0,2,6.021056175231934,8,11,64,16,0,279168,2,8,contiguous,1,400
1.0,1.0,1.0,2,6.159004092216492,8,11,64,16,2,279168,2,8,contiguous,1,400
1.0,1.0,1.0,2,6.308721423149109,8,11,64,16,4,279168,2,8,contiguous,1,400
1.0,1.0,1.0,2,6.220920145511627,8,11,64,16,8,279168,2,8,contiguous,1,400
1.0,1.0,1.0,3,5.6063432693481445,8,11,64,16,0,279168,2,8,moderate,1,400
1.0,1.0,1.0,3,5.721895158290863,8,11,64,16,2,279168,2,8,moderate,1,400
1.0,1.0,1.0,3,5.750579655170441,8,11,64,16,4,279168,2,8,moderate,1,400
1.0,1.0,1.0,3,5.499189555644989,8,11,64,16,8,279168,2,8,moderate,1,400
1.0,1.0,1.0,4,5.399963438510895,8,11,64,16,0,279168,2,8,large,1,400
1.0,1.0,1.0,4,5.612203896045685,8,11,64,16,2,279168,2,8,large,1,400
1.0,1.0,1.0,4,5.573956549167633,8,11,64,16,4,279168,2,8,large,1,400
1.0,1.0,1.0,4,5.544408619403839,8,11,64,16,8,279168,2,8,large,1,400
0.6875,0.8765624999999986,0.4375,3,1.1534566283226013,8,11,64,16,0,279168,3,3,contiguous,1,400
0.625,0.875,0.375,3,1.197556495666504,8,11,64,16,2,279168,3,3,contiguous,1,400
0.4375,0.6875,0.2484375000000001,3,0.8161911964416504,8,11,64,16,4,279168,3,3,contiguous,1,400
0.4375,0.6875,0.1875,3,0.6519225239753723,8,11,64,16,8,279168,3,3,contiguous,1,400
0.625,0.875,0.375,5,0.45994192361831665,8,11,64,16,0,279168,3,3,moderate,1,400
0.625,0.875,0.375,5,0.5283297896385193,8,11,64,16,2,279168,3,3,moderate,1,400
0.5,0.75,0.25,5,0.3261438012123108,8,11,64,16,4,279168,3,3,moderate,1,400
0.5625,0.8125,0.3125,5,0.45051097869873047,8,11,64,16,8,279168,3,3,moderate,1,400
0.625,0.875,0.375,7,0.3401991128921509,8,11,64,16,0,279168,3,3,large,1,400
0.625,0.875,0.375,7,0.36010831594467163,8,11,64,16,2,279168,3,3,large,1,400
0.5,0.75,0.25,7,0.16775357723236084,8,11,64,16,4,279168,3,3,large,1,400
0.5625,0.8125,0.3125,7,0.27991634607315063,8,11,64,16,8,279168,3,3,large,1,400
0.625,0.875,0.375,3,0.7330207228660583,8,11,64,16,0,279168,3,6,contiguous,1,400
0.6875,0.875,0.4375,3,0.6996440291404724,8,11,64,16,2,279168,3,6,contiguous,1,400
0.6875,0.875,0.4375,3,0.6698945164680481,8,11,64,16,4,279168,3,6,contiguous,1,400
0.6875,0.8765624999999986,0.4375,3,0.760893702507019,8,11,64,16,8,279168,3,6,contiguous,1,400
0.5625,0.8125,0.3125,5,0.5568079352378845,8,11,64,16,0,279168,3,6,moderate,1,400
0.625,0.875,0.375,5,0.5858263373374939,8,11,64,16,2,279168,3,6,moderate,1,400
0.625,0.875,0.375,5,0.5560891628265381,8,11,64,16,4,279168,3,6,moderate,1,400
0.625,0.875,0.375,5,0.5120546817779541,8,11,64,16,8,279168,3,6,moderate,1,400
0.5625,0.8125,0.3125,7,0.4584668278694153,8,11,64,16,0,279168,3,6,large,1,400
0.5625,0.8125,0.3125,7,0.4570414423942566,8,11,64,16,2,279168,3,6,large,1,400
0.5625,0.8125,0.3125,7,0.4537084102630615,8,11,64,16,4,279168,3,6,large,1,400
0.5625,0.8125,0.3125,7,0.44106245040893555,8,11,64,16,8,279168,3,6,large,1,400
0.75,0.9375,0.5625,3,0.6446839570999146,8,11,64,16,0,279168,3,8,contiguous,1,400
0.75,0.9375,0.5609375000000001,3,0.6350111961364746,8,11,64,16,2,279168,3,8,contiguous,1,400
0.6875,0.875,0.5,3,0.6341313123703003,8,11,64,16,4,279168,3,8,contiguous,1,400
0.6875,0.875,0.4375,3,0.6154361963272095,8,11,64,16,8,279168,3,8,contiguous,1,400
0.8125,1.0,0.625,5,0.5140559673309326,8,11,64,16,0,279168,3,8,moderate,1,400
0.6875,0.9375,0.4375,5,0.5183422565460205,8,11,64,16,2,279168,3,8,moderate,1,400
0.75,0.9375,0.5,5,0.5036344528198242,8,11,64,16,4,279168,3,8,moderate,1,400
0.75,0.9375,0.5625,5,0.42700475454330444,8,11,64,16,8,279168,3,8,moderate,1,400
0.6875,0.875,0.4375,7,0.3659898042678833,8,11,64,16,0,279168,3,8,large,1,400
0.75,0.9375,0.5,7,0.3792778253555298,8,11,64,16,2,279168,3,8,large,1,400
0.6875,0.875,0.4375,7,0.26790016889572144,8,11,64,16,4,279168,3,8,large,1,400
0.625,0.875,0.375,7,0.3268899917602539,8,11,64,16,8,279168,3,8,large,1,400
0.25,0.5,0.0625,4,-0.4613063335418701,8,11,64,16,0,279168,4,4,contiguous,1,400
0.3125,0.5625,0.0625,4,-0.547489583492279,8,11,64,16,2,279168,4,4,contiguous,1,400
0.1875,0.375,0.0,4,-0.6884030699729919,8,11,64,16,4,279168,4,4,contiguous,1,400
0.125,0.3125,0.0,4,-0.6049702167510986,8,11,64,16,8,279168,4,4,contiguous,1,400
0.25,0.5,0.0625,7,-0.4783289432525635,8,11,64,16,0,279168,4,4,moderate,1,400
0.25,0.5,0.0625,7,-0.4723905324935913,8,11,64,16,2,279168,4,4,moderate,1,400
0.25,0.4375,0.0625,7,-0.5078974366188049,8,11,64,16,4,279168,4,4,moderate,1,400
0.25,0.5,0.0625,7,-0.5586722493171692,8,11,64,16,8,279168,4,4,moderate,1,400
0.25,0.5,0.0625,10,-0.5668725371360779,8,11,64,16,0,279168,4,4,large,1,400
0.25,0.5,0.0625,10,-0.5695589184761047,8,11,64,16,2,279168,4,4,large,1,400
0.3125,0.5625,0.125,10,-0.5393257737159729,8,11,64,16,4,279168,4,4,large,1,400
0.3125,0.5625,0.125,10,-0.5906108617782593,8,11,64,16,8,279168,4,4,large,1,400
0.125,0.3125,0.0,4,-0.4971645474433899,8,11,64,16,0,279168,4,6,contiguous,1,400
0.1875,0.375,0.0,4,-0.6226620078086853,8,11,64,16,2,279168,4,6,contiguous,1,400
0.1875,0.375,0.0,4,-0.5315234065055847,8,11,64,16,4,279168,4,6,contiguous,1,400
0.3125,0.5,0.125,4,-1.0413258075714111,8,11,64,16,8,279168,4,6,contiguous,1,400
0.125,0.3125,0.0,7,-0.5422486066818237,8,11,64,16,0,279168,4,6,moderate,1,400
0.1875,0.375,0.0,7,-0.525110125541687,8,11,64,16,2,279168,4,6,moderate,1,400
0.125,0.3125,0.0,7,-0.5261906981468201,8,11,64,16,4,279168,4,6,moderate,1,400
0.1875,0.375,0.0,7,-0.5640884637832642,8,11,64,16,8,279168,4,6,moderate,1,400
0.3125,0.5625,0.125,10,-0.26907503604888916,8,11,64,16,0,279168,4,6,large,1,400
0.3125,0.5625,0.125,10,-0.2855571508407593,8,11,64,16,2,279168,4,6,large,1,400
0.25,0.5,0.0625,10,-0.30229640007019043,8,11,64,16,4,279168,4,6,large,1,400
0.3125,0.5625,0.125,10,-0.27215009927749634,8,11,64,16,8,279168,4,6,large,1,400
0.375,0.625,0.1859375000000001,4,-0.21703994274139404,8,11,64,16,0,279168,4,8,contiguous,1,400
0.375,0.625,0.125,4,-0.23716139793395996,8,11,64,16,2,279168,4,8,contiguous,1,400
0.375,0.625,0.125,4,-0.2411014437675476,8,11,64,16,4,279168,4,8,contiguous,1,400
0.375,0.625,0.125,4,-0.28053420782089233,8,11,64,16,8,279168,4,8,contiguous,1,400
0.1875,0.375,0.0,7,-0.38623714447021484,8,11,64,16,0,279168,4,8,moderate,1,400
0.25,0.5,0.0625,7,-0.3865358233451843,8,11,64,16,2,279168,4,8,moderate,1,400
0.3125,0.5625,0.125,7,-0.3917698264122009,8,11,64,16,4,279168,4,8,moderate,1,400
0.25,0.4375,0.0625,7,-0.4719446301460266,8,11,64,16,8,279168,4,8,moderate,1,400
0.125,0.3125,0.0,10,-0.25210487842559814,8,11,64,16,0,279168,4,8,large,1,400
0.0625,0.1875,0.0,10,-0.28845781087875366,8,11,64,16,2,279168,4,8,large,1,400
0.125,0.3125,0.0,10,-0.3001769781112671,8,11,64,16,4,279168,4,8,large,1,400
0.1875,0.375,0.0,10,-0.277042031288147,8,11,64,16,8,279168,4,8,large,1,400
0.125,0.3125,0.0,6,-0.8777729272842407,8,11,64,16,0,279168,6,6,contiguous,1,400
0.125,0.3125,0.0,6,-0.8213980793952942,8,11,64,16,2,279168,6,6,contiguous,1,400
0.1875,0.375,0.0,6,-0.9212366938591003,8,11,64,16,4,279168,6,6,contiguous,1,400
0.25,0.5,0.0625,6,-0.7179059386253357,8,11,64,16,8,279168,6,6,contiguous,1,400
0.125,0.3125,0.0,11,-0.762169599533081,8,11,64,16,0,279168,6,6,moderate,1,400
0.125,0.3125,0.0,11,-0.7559286952018738,8,11,64,16,2,279168,6,6,moderate,1,400
0.125,0.3125,0.0,11,-0.7005778551101685,8,11,64,16,4,279168,6,6,moderate,1,400
0.0625,0.1875,0.0,11,-0.598314642906189,8,11,64,16,8,279168,6,6,moderate,1,400
0.1875,0.3765624999999986,0.0,16,-0.5285797119140625,8,11,64,16,0,279168,6,6,large,1,400
