actual_cumulative_variance,family,model_seed,nuisance_distance,nuisance_type,predictive_span,repair_fraction,summed_marginal_variance,summed_off_diagonal_covariance
0.03953158676570941,0:3,11,4,N2,8,0.950067439078139,0.7916995650908423,0.6343824600283672
0.04862965130413007,1:0,11,4,N2,8,0.6924901334171875,0.15814013333791385,-0.04353840772531235
0.0033312457999272738,1:1,11,4,N2,8,0.9762242178689882,0.14011088180279782,0.26243655733549087
0.1595185429984364,1:2,11,4,N2,8,0.7529556203590352,0.6457080433494108,0.02659377228352844
0.0942878351197578,1:3,11,4,N2,8,0.4285536351399113,0.16499857365063994,0.032509021941829475
0.03069588842330025,2:0,11,4,N2,8,0.9570152040721462,0.7141103676476822,-0.7080803029839066
0.7385797010947499,2:1,11,4,N2,8,0.5056249460232463,1.4939663624885875,1.6323624958038936
0.005514653297723271,2:2,11,4,N2,8,0.890325859493192,0.05028216562482157,0.038152681259816745
0.0070550000415702625,2:3,11,4,N2,8,0.9841056108325452,0.4438673274727686,-0.2776574386269507
0.00048034902852123196,3:0,11,4,N2,8,0.989945575104816,0.04777488852209899,-0.03139680302729175
0.0024311673805641476,3:1,11,4,N2,8,0.445550220603642,0.004384828835554799,-0.0038385034799830464
0.050223560204358364,3:2,11,4,N2,8,-0.6614848959977495,0.030228117225343944,-0.008251306291072066
0.015512391758420563,3:3,11,4,N2,8,0.978399981253658,0.7181656618259922,-0.5654526089424129
0.0025278328372830097,0:0,11,4,N3,8,0.9991591934827411,3.0064382059311656,-1.3899368236482892
0.6210090151907934,0:1,11,4,N3,8,0.6080779752660608,1.5845218589396004,-1.1039139893212755
2.40162836757645,0:2,11,4,N3,8,-1.7045405040763697,0.8879986688890918,0.08380942645984157
0.43087844866325514,0:3,11,4,N3,8,0.5557489983271544,0.9698986542309739,1.5215435235062005
0.31620136468366883,1:0,11,4,N3,8,0.840586457510862,1.983528875567231,-1.5635532877558567
