fraction_positive_margin_update,from_depth,margin_update_snr,mean_margin_update,model_seed,nuisance_count,predictive_family_id,to_depth,var_margin_update
1.0,3,250578403.4729004,2.505784034729004,37,0,skip_gram:r0,4,0.0
0.0,4,-328298091.88842773,-3.2829809188842773,37,0,skip_gram:r0,5,0.0
0.0,5,-228071594.23828125,-2.2807159423828125,37,0,skip_gram:r0,6,0.0
0.0,6,-425042724.609375,-4.25042724609375,37,0,skip_gram:r0,7,0.0
0.0,7,-306354999.5422363,-3.0635499954223633,37,0,skip_gram:r0,8,0.0
1.0,0,10.401137359360916,8.808836619059244,37,4,skip_gram:r0,1,0.717258058372174
1.0,1,16.68061987380994,33.14763832092285,37,4,skip_gram:r0,2,3.9489424774414643
1.0,2,4.988111070695553,7.01079527537028,37,4,skip_gram:r0,3,1.9754331328611328
1.0,3,2.9696572082417902,2.3960324923197427,37,4,skip_gram:r0,4,0.6509876560754546
0.0,4,-2.0710660310758864,-0.9633207321166992,37,4,skip_gram:r0,5,0.21634850788524834
0.0,5,-2.3566709370044325,-0.6159454981486002,37,4,skip_gram:r0,6,0.06831037122493867
0.75,6,1.0625091521265302,1.6493376890818279,37,4,skip_gram:r0,7,2.409649086336348
0.0,7,-10.377191268491112,-3.990362008412679,37,4,skip_gram:r0,8,0.14786484359300436
1.0,0,6.227228321199634,10.233194510142008,37,8,skip_gram:r0,1,2.7004296901355755
1.0,1,11.181408466232362,30.900848070780437,37,8,skip_gram:r0,2,7.637439246137519
1.0,2,5.08011456572574,5.165345589319865,37,8,skip_gram:r0,3,1.0338362245799724
1.0,3,1.4972357658848103,1.0722652276357014,37,8,skip_gram:r0,4,0.5128897820447671
0.08333333333333333,4,-1.775743357144546,-0.23821576436360678,37,8,skip_gram:r0,5,0.017996188541446554
0.08333333333333333,5,-1.4775452264937357,-0.20693842569986978,37,8,skip_gram:r0,6,0.019615557384950633
1.0,6,13.800819624273375,3.833563486735026,37,8,skip_gram:r0,7,0.07716058810436868
0.0,7,-1.4241434790587733,-0.8227995236714681,37,8,skip_gram:r0,8,0.3337955610058722
1.0,0,989685440.0634766,9.896854400634766,37,0,skip_gram:r1,1,0.0
1.0,1,4178834342.956543,41.78834342956543,37,0,skip_gram:r1,2,0.0
1.0,2,79653930.6640625,0.796539306640625,37,0,skip_gram:r1,3,0.0
1.0,3,400549316.40625,4.0054931640625,37,0,skip_gram:r1,4,0.0
0.0,4,-179862976.07421875,-1.7986297607421875,37,0,skip_gram:r1,5,0.0
0.0,5,-86866378.78417969,-0.8686637878417969,37,0,skip_gram:r1,6,0.0
0.0,6,-76851940.1550293,-0.768519401550293,37,0,skip_gram:r1,7,0.0
0.0,7,-398411464.6911621,-3.984114646911621,37,0,skip_gram:r1,8,0.0
1.0,0,8.953680845140923,7.815701802571614,37,4,skip_gram:r1,1,0.7619609815283735
1.0,1,53.010769504727726,43.396416982014976,37,4,skip_gram:r1,2,0.6701615694098908
0.9166666666666666,2,1.5371450613091258,0.9139768282572428,37,4,skip_gram:r1,3,0.3535417016904225
1.0,3,7.431166231449346,6.533893426259358,37,4,skip_gram:r1,4,0.7730901328874978
0.0,4,-9.566270942291114,-2.830752372741699,37,4,skip_gram:r1,5,0.08756254513636205
0.9166666666666666,5,1.2309082365189066,0.3061544895172119,37,4,skip_gram:r1,6,0.06186284294746904
1.0,6,2.059972077657088,0.5404986540476481,37,4,skip_gram:r1,7,0.06884406931161527
0.0,7,-3.4168640763808202,-2.316732962926229,37,4,skip_gram:r1,8,0.459723323219054
1.0,0,5.406369428517075,9.595760345458984,37,8,skip_gram:r1,1,3.1502668535606726
1.0,1,42.1497077145751,45.47276862462362,37,8,skip_gram:r1,2,1.1638945954610431
1.0,2,1.899331164494139,0.8307185173034668,37,8,skip_gram:r1,3,0.19129621371733016
1.0,3,4.729900309082587,4.098673899968465,37,8,skip_gram:r1,4,0.7509011125053239
0.0,4,-2.2473258675279326,-1.7138803005218506,37,8,skip_gram:r1,5,0.5816059772567687
0.16666666666666666,5,-0.7808898666178101,-0.3084135055541992,37,8,skip_gram:r1,6,0.15598655948302953
1.0,6,2.597862956275474,0.6847933133443197,37,8,skip_gram:r1,7,0.06948427247298793
0.0,7,-0.6579716223964088,-0.5717435677846273,37,8,skip_gram:r1,8,0.7550717779564627
1.0,0,869294166.5649414,8.692941665649414,37,0,skip_gram:r2,1,0.0
1.0,1,1905042076.1108398,19.0504207611084,37,0,skip_gram:r2,2,0.0
0.0,2,-18803024.291992188,-0.18803024291992188,37,0,skip_gram:r2,3,0.0
1.0,3,703517913.8183594,7.035179138183594,37,0,skip_gram:r2,4,0.0
1.0,4,166377830.5053711,1.663778305053711,37,0,skip_gram:r2,5,0.0
1.0,5,84756660.46142578,0.8475666046142578,37,0,skip_gram:r2,6,0.0
0.0,6,-184870529.1748047,-1.8487052917480469,37,0,skip_gram:r2,7,0.0
0.0,7,-145642185.21118164,-1.4564218521118164,37,0,skip_gram:r2,8,0.0
1.0,0,15.410418613574299,8.830954392751059,37,4,skip_gram:r2,1,0.32838733270874043
1.0,1,35.268752198195976,19.012826919555664,37,4,skip_gram:r2,2,0.2906117594995356
0.0,2,-1.3997783678928712,-0.5426363945007324,37,4,skip_gram:r2,3,0.1502793331092934
1.0,3,24.625880251112456,6.135227203369141,37,4,skip_gram:r2,4,0.062069427459474275
1.0,4,26.474044375721363,3.440491517384847,37,4,skip_gram:r2,5,0.01688885982099292
1.0,5,2.304485665098425,2.227604707082113,37,4,skip_gram:r2,6,0.9343900882175038
0.0,6,-10.717894477734783,-1.6732172966003418,37,4,skip_gram:r2,7,0.024371692013945987
0.8333333333333334,7,1.2374307946387912,0.5293169816335043,37,4,skip_gram:r2,8,0.1829741738902089
1.0,0,6.268993984295041,8.44117546081543,37,8,skip_gram:r2,1,1.8130515099110198
1.0,1,14.131295693285713,16.487304210662842,37,8,skip_gram:r2,2,1.361241958362288
0.8333333333333334,2,1.149255586092153,0.4591703414916992,37,8,skip_gram:r2,3,0.159629954053261
1.0,3,8.873434499804471,3.9138054847717285,37,8,skip_gram:r2,4,0.1945427092312622
1.0,4,32.410380419495354,3.4537340799967446,37,8,skip_gram:r2,5,0.011355583453692046
1.0,5,17.436239623542022,4.622368335723877,37,8,skip_gram:r2,6,0.07027864969801488
0.9166666666666666,6,1.8651235134478985,0.7437286376953125,37,8,skip_gram:r2,7,0.15900610266081375
1.0,7,22.983015771852756,2.2672650814056396,37,8,skip_gram:r2,8,0.009731739621718754
